results_block correlations report | dataset=somos
procedures: global_concat, global_rm, block_concat, block_rm
internal consistency: concat vs rm (global), concat vs rm (block)

1) correlations to target — global concat
tr     label                     system          mode      variant         PCC         SRCC        KTAU        n
27     w2v2-large + Conv         057             reverse   no_pause        -0.045855   -0.100000   -0.055556   9
27     w2v2-large + Conv         057             reverse   original        0.001683    -0.083333   -0.055556   9
27     w2v2-large + Conv         061             reverse   long_pause      -0.179163   -0.183333   -0.166667   9
27     w2v2-large + Conv         061             reverse   long_pause_noi  -0.608084   -0.700000   -0.555556   9
27     w2v2-large + Conv         061             reverse   no_pause        0.357264    0.216667    0.111111    9
27     w2v2-large + Conv         061             reverse   original        0.447745    0.566667    0.277778    9
27     w2v2-large + Conv         110             reverse   long_pause      0.593397    0.683333    0.500000    9
27     w2v2-large + Conv         110             reverse   long_pause_noi  0.507193    0.500000    0.444444    9
27     w2v2-large + Conv         110             reverse   no_pause        0.414571    0.416667    0.277778    9
27     w2v2-large + Conv         110             reverse   original        0.444608    0.416667    0.277778    9
27     w2v2-large + Conv         124             reverse   long_pause      0.515347    0.716667    0.611111    9
27     w2v2-large + Conv         124             reverse   long_pause_noi  0.561753    0.616667    0.500000    9
27     w2v2-large + Conv         124             reverse   no_pause        0.538438    0.616667    0.500000    9
27     w2v2-large + Conv         124             reverse   original        0.447024    0.650000    0.500000    9
27     w2v2-large + Conv         191             reverse   long_pause      -0.701249   -0.416667   -0.277778   9
27     w2v2-large + Conv         191             reverse   long_pause_noi  -0.816128   -0.566667   -0.444444   9
27     w2v2-large + Conv         191             reverse   no_pause        -0.859760   -0.700000   -0.611111   9
27     w2v2-large + Conv         191             reverse   original        -0.551233   -0.100000   -0.111111   9
27     w2v2-large + Conv         057             forward   long_pause      0.376520    0.566667    0.388889    9
27     w2v2-large + Conv         057             forward   long_pause_noi  0.598428    0.483333    0.333333    9
27     w2v2-large + Conv         057             forward   no_pause        0.053558    0.233333    0.222222    9
27     w2v2-large + Conv         057             forward   original        -0.154092   0.050000    0.055556    9
27     w2v2-large + Conv         061             forward   long_pause      0.165501    0.316667    0.277778    9
27     w2v2-large + Conv         061             forward   long_pause_noi  -0.117169   0.033333    0.000000    9
27     w2v2-large + Conv         061             forward   no_pause        0.218196    0.600000    0.444444    9
27     w2v2-large + Conv         061             forward   original        0.291994    0.600000    0.444444    9
27     w2v2-large + Conv         110             forward   long_pause      0.813959    0.666667    0.500000    9
27     w2v2-large + Conv         110             forward   long_pause_noi  0.627419    0.600000    0.444444    9
27     w2v2-large + Conv         110             forward   no_pause        0.826633    0.800000    0.611111    9
27     w2v2-large + Conv         110             forward   original        0.839990    0.800000    0.611111    9
27     w2v2-large + Conv         124             forward   long_pause      0.463875    0.433333    0.222222    9
27     w2v2-large + Conv         124             forward   long_pause_noi  0.425249    0.400000    0.166667    9
27     w2v2-large + Conv         124             forward   no_pause        0.312036    0.450000    0.277778    9
27     w2v2-large + Conv         124             forward   original        0.376430    0.383333    0.222222    9
27     w2v2-large + Conv         191             forward   long_pause      -0.656653   -0.450000   -0.333333   9
27     w2v2-large + Conv         191             forward   long_pause_noi  -0.726383   -0.583333   -0.388889   9
27     w2v2-large + Conv         191             forward   no_pause        -0.372942   -0.300000   -0.222222   9
27     w2v2-large + Conv         191             forward   original        -0.103351   -0.133333   -0.055556   9

4) correlations to target — block running mean
tr     label                     system          mode      variant         PCC         SRCC        KTAU        n
18     w2v2-base + Transformer   057             random    long_pause      0.736689    0.583333    0.388889    9
18     w2v2-base + Transformer   057             random    long_pause_noi  0.761826    0.700000    0.500000    9
18     w2v2-base + Transformer   057             random    no_pause        0.383303    0.616667    0.388889    9
18     w2v2-base + Transformer   057             random    original        0.201177    0.600000    0.444444    9
18     w2v2-base + Transformer   061             random    long_pause      -0.119311   0.133333    0.055556    9
18     w2v2-base + Transformer   061             random    long_pause_noi  -0.252390   -0.066667   0.000000    9
18     w2v2-base + Transformer   061             random    no_pause        0.532944    0.566667    0.277778    9
18     w2v2-base + Transformer   061             random    original        0.472619    0.566667    0.277778    9
18     w2v2-base + Transformer   110             random    long_pause      -0.246265   0.016667    0.000000    9
18     w2v2-base + Transformer   110             random    long_pause_noi  -0.295236   0.066667    0.055556    9
18     w2v2-base + Transformer   110             random    no_pause        -0.068067   -0.100000   -0.055556   9
18     w2v2-base + Transformer   110             random    original        -0.042791   0.083333    0.055556    9
18     w2v2-base + Transformer   124             random    long_pause      -0.233968   -0.216667   -0.111111   9
18     w2v2-base + Transformer   124             random    long_pause_noi  -0.312826   -0.366667   -0.222222   9
18     w2v2-base + Transformer   124             random    no_pause        -0.377835   -0.466667   -0.277778   9
18     w2v2-base + Transformer   124             random    original        -0.272376   -0.166667   -0.055556   9
18     w2v2-base + Transformer   191             random    long_pause      0.231989    0.583333    0.333333    9
18     w2v2-base + Transformer   191             random    long_pause_noi  0.077714    0.516667    0.388889    9
18     w2v2-base + Transformer   191             random    no_pause        0.404876    0.600000    0.277778    9
18     w2v2-base + Transformer   191             random    original        0.507644    0.733333    0.500000    9
18     w2v2-base + Transformer   057             reverse   long_pause      0.046668    -0.050000   0.000000    9
18     w2v2-base + Transformer   057             reverse   long_pause_noi  0.104045    0.016667    -0.055556   9
18     w2v2-base + Transformer   057             reverse   no_pause        -0.054872   0.116667    0.111111    9
18     w2v2-base + Transformer   057             reverse   original        -0.013263   0.100000    0.111111    9
18     w2v2-base + Transformer   061             reverse   long_pause      -0.243402   -0.166667   -0.166667   9
18     w2v2-base + Transformer   061             reverse   long_pause_noi  -0.473751   -0.400000   -0.333333   9
18     w2v2-base + Transformer   061             reverse   no_pause        0.391851    0.550000    0.333333    9
18     w2v2-base + Transformer   061             reverse   original        0.379643    0.466667    0.388889    9
18     w2v2-base + Transformer   110             reverse   long_pause      0.295934    -0.033333   0.000000    9
18     w2v2-base + Transformer   110             reverse   long_pause_noi  0.356846    0.150000    0.111111    9
18     w2v2-base + Transformer   110             reverse   no_pause        0.039547    -0.266667   -0.166667   9
18     w2v2-base + Transformer   110             reverse   original        0.044142    -0.316667   -0.222222   9
18     w2v2-base + Transformer   124             reverse   long_pause      0.646763    0.583333    0.444444    9
18     w2v2-base + Transformer   124             reverse   long_pause_noi  0.586946    0.600000    0.444444    9
18     w2v2-base + Transformer   124             reverse   no_pause        0.524452    0.450000    0.277778    9
18     w2v2-base + Transformer   124             reverse   original        0.609397    0.450000    0.277778    9
18     w2v2-base + Transformer   191             reverse   long_pause      -0.301426   -0.133333   -0.166667   9
18     w2v2-base + Transformer   191             reverse   long_pause_noi  -0.469338   -0.433333   -0.333333   9
18     w2v2-base + Transformer   191             reverse   no_pause        -0.369032   -0.483333   -0.333333   9
18     w2v2-base + Transformer   191             reverse   original        -0.259550   -0.266667   -0.222222   9
18     w2v2-base + Transformer   057             forward   long_pause      0.688503    0.700000    0.555556    9
18     w2v2-base + Transformer   057             forward   long_pause_noi  0.684913    0.566667    0.444444    9
18     w2v2-base + Transformer   057             forward   no_pause        0.571227    0.566667    0.444444    9
18     w2v2-base + Transformer   057             forward   original        0.181276    0.200000    0.166667    9
18     w2v2-base + Transformer   061             forward   long_pause      -0.010349   0.033333    -0.055556   9
18     w2v2-base + Transformer   061             forward   long_pause_noi  -0.139843   -0.033333   -0.111111   9
18     w2v2-base + Transformer   061             forward   no_pause        0.196723    0.216667    0.166667    9
18     w2v2-base + Transformer   061             forward   original        0.176636    0.200000    0.111111    9
18     w2v2-base + Transformer   110             forward   long_pause      0.152791    0.000000    -0.111111   9
18     w2v2-base + Transformer   110             forward   long_pause_noi  0.077080    0.016667    -0.055556   9
18     w2v2-base + Transformer   110             forward   no_pause        0.449924    0.350000    0.277778    9
18     w2v2-base + Transformer   110             forward   original        0.400072    0.350000    0.277778    9
18     w2v2-base + Transformer   124             forward   long_pause      0.617002    0.650000    0.444444    9
18     w2v2-base + Transformer   124             forward   long_pause_noi  0.497006    0.616667    0.444444    9
18     w2v2-base + Transformer   124             forward   no_pause        0.465318    0.466667    0.277778    9
18     w2v2-base + Transformer   124             forward   original        0.545687    0.516667    0.333333    9
18     w2v2-base + Transformer   191             forward   long_pause      -0.056963   -0.066667   0.000000    9
18     w2v2-base + Transformer   191             forward   long_pause_noi  -0.296205   -0.216667   -0.166667   9
18     w2v2-base + Transformer   191             forward   no_pause        -0.086764   0.016667    0.055556    9
18     w2v2-base + Transformer   191             forward   original        -0.093967   -0.050000   0.000000    9
19     w2v2-large + Transformer  057             random    long_pause      0.445626    0.433333    0.388889    9
19     w2v2-large + Transformer  057             random    long_pause_noi  0.794159    0.716667    0.555556    9
19     w2v2-large + Transformer  057             random    no_pause        0.345444    0.333333    0.166667    9
19     w2v2-large + Transformer  057             random    original        0.097292    0.166667    0.055556    9
19     w2v2-large + Transformer  061             random    long_pause      0.011207    0.050000    0.000000    9
19     w2v2-large + Transformer  061             random    long_pause_noi  -0.363638   -0.150000   -0.055556   9
19     w2v2-large + Transformer  061             random    no_pause        0.293069    0.366667    0.277778    9
19     w2v2-large + Transformer  061             random    original        0.383364    0.433333    0.277778    9
19     w2v2-large + Transformer  110             random    long_pause      0.182917    0.250000    0.055556    9
19     w2v2-large + Transformer  110             random    long_pause_noi  -0.192982   -0.150000   -0.111111   9
19     w2v2-large + Transformer  110             random    no_pause        0.321347    0.400000    0.277778    9
19     w2v2-large + Transformer  110             random    original        0.371497    0.400000    0.277778    9
19     w2v2-large + Transformer  124             random    long_pause      -0.133112   -0.083333   -0.111111   9
19     w2v2-large + Transformer  124             random    long_pause_noi  -0.196595   -0.250000   -0.111111   9
19     w2v2-large + Transformer  124             random    no_pause        -0.127006   -0.066667   -0.055556   9
19     w2v2-large + Transformer  124             random    original        -0.095774   -0.066667   -0.055556   9
19     w2v2-large + Transformer  191             random    long_pause      -0.303121   -0.166667   -0.111111   9
19     w2v2-large + Transformer  191             random    long_pause_noi  -0.318281   -0.166667   -0.111111   9
19     w2v2-large + Transformer  191             random    no_pause        -0.094407   -0.150000   -0.111111   9
19     w2v2-large + Transformer  191             random    original        0.026830    -0.183333   -0.166667   9
19     w2v2-large + Transformer  057             reverse   long_pause      0.045224    0.116667    0.055556    9
19     w2v2-large + Transformer  057             reverse   long_pause_noi  0.062418    -0.016667   -0.055556   9
19     w2v2-large + Transformer  057             reverse   no_pause        0.126869    0.316667    0.277778    9
19     w2v2-large + Transformer  057             reverse   original        0.163447    0.316667    0.277778    9
19     w2v2-large + Transformer  061             reverse   long_pause      -0.070935   -0.133333   -0.166667   9
19     w2v2-large + Transformer  061             reverse   long_pause_noi  -0.584461   -0.633333   -0.500000   9
19     w2v2-large + Transformer  061             reverse   no_pause        0.361793    0.366667    0.166667    9
19     w2v2-large + Transformer  061             reverse   original        0.255521    0.316667    0.166667    9
19     w2v2-large + Transformer  110             reverse   long_pause      0.440104    0.166667    0.111111    9
19     w2v2-large + Transformer  110             reverse   long_pause_noi  0.426212    0.266667    0.166667    9
19     w2v2-large + Transformer  110             reverse   no_pause        0.408417    0.266667    0.222222    9
19     w2v2-large + Transformer  110             reverse   original        0.384780    0.300000    0.277778    9
19     w2v2-large + Transformer  124             reverse   long_pause      0.204632    0.300000    0.222222    9
19     w2v2-large + Transformer  124             reverse   long_pause_noi  0.381509    0.416667    0.277778    9
19     w2v2-large + Transformer  124             reverse   no_pause        0.096594    0.133333    0.166667    9
19     w2v2-large + Transformer  124             reverse   original        0.130157    0.316667    0.222222    9
19     w2v2-large + Transformer  191             reverse   long_pause      -0.681307   -0.333333   -0.166667   9
19     w2v2-large + Transformer  191             reverse   long_pause_noi  -0.645331   -0.450000   -0.333333   9
19     w2v2-large + Transformer  191             reverse   no_pause        -0.492079   -0.433333   -0.333333   9
19     w2v2-large + Transformer  191             reverse   original        -0.314229   -0.266667   -0.222222   9
19     w2v2-large + Transformer  057             forward   long_pause      0.664928    0.566667    0.444444    9
19     w2v2-large + Transformer  057             forward   long_pause_noi  0.671636    0.550000    0.388889    9
19     w2v2-large + Transformer  057             forward   no_pause        0.513604    0.383333    0.222222    9
19     w2v2-large + Transformer  057             forward   original        0.434059    0.366667    0.166667    9
19     w2v2-large + Transformer  061             forward   long_pause      0.157919    0.150000    0.055556    9
19     w2v2-large + Transformer  061             forward   long_pause_noi  -0.120022   -0.116667   -0.166667   9
19     w2v2-large + Transformer  061             forward   no_pause        0.162395    0.216667    0.111111    9
19     w2v2-large + Transformer  061             forward   original        0.144973    0.216667    0.111111    9
19     w2v2-large + Transformer  110             forward   long_pause      0.406607    0.283333    0.222222    9
19     w2v2-large + Transformer  110             forward   long_pause_noi  0.247360    -0.083333   -0.055556   9
19     w2v2-large + Transformer  110             forward   no_pause        0.393121    0.350000    0.277778    9
19     w2v2-large + Transformer  110             forward   original        0.406435    0.366667    0.277778    9
19     w2v2-large + Transformer  124             forward   long_pause      0.512538    0.566667    0.444444    9
19     w2v2-large + Transformer  124             forward   long_pause_noi  0.455654    0.516667    0.333333    9
19     w2v2-large + Transformer  124             forward   no_pause        0.341502    0.300000    0.277778    9
19     w2v2-large + Transformer  124             forward   original        0.342174    0.416667    0.333333    9
19     w2v2-large + Transformer  191             forward   long_pause      -0.570666   -0.316667   -0.111111   9
19     w2v2-large + Transformer  191             forward   long_pause_noi  -0.685049   -0.600000   -0.444444   9
19     w2v2-large + Transformer  191             forward   no_pause        -0.099815   0.133333    0.055556    9
19     w2v2-large + Transformer  191             forward   original        0.087321    0.100000    0.111111    9
23     w2v2-large + BiLSTM       057             random    long_pause      0.532315    0.683333    0.500000    9
23     w2v2-large + BiLSTM       057             random    long_pause_noi  0.791329    0.583333    0.444444    9
23     w2v2-large + BiLSTM       057             random    no_pause        0.139863    0.400000    0.222222    9
23     w2v2-large + BiLSTM       057             random    original        -0.094168   0.000000    0.000000    9
23     w2v2-large + BiLSTM       061             random    long_pause      0.381677    0.616667    0.444444    9
23     w2v2-large + BiLSTM       061             random    long_pause_noi  -0.278380   -0.066667   0.000000    9
23     w2v2-large + BiLSTM       061             random    no_pause        0.651695    0.766667    0.611111    9
23     w2v2-large + BiLSTM       061             random    original        0.691479    0.766667    0.611111    9
23     w2v2-large + BiLSTM       110             random    long_pause      0.469586    0.283333    0.111111    9
23     w2v2-large + BiLSTM       110             random    long_pause_noi  -0.187735   -0.183333   -0.111111   9
23     w2v2-large + BiLSTM       110             random    no_pause        0.520610    0.350000    0.222222    9
23     w2v2-large + BiLSTM       110             random    original        0.535551    0.350000    0.222222    9
23     w2v2-large + BiLSTM       124             random    long_pause      -0.110011   0.083333    0.055556    9
23     w2v2-large + BiLSTM       124             random    long_pause_noi  -0.200229   -0.083333   0.000000    9
23     w2v2-large + BiLSTM       124             random    no_pause        -0.027461   0.000000    -0.055556   9
23     w2v2-large + BiLSTM       124             random    original        0.030363    0.166667    0.055556    9
23     w2v2-large + BiLSTM       191             random    long_pause      0.232462    0.233333    0.166667    9
23     w2v2-large + BiLSTM       191             random    long_pause_noi  -0.072555   -0.033333   -0.055556   9
23     w2v2-large + BiLSTM       191             random    no_pause        0.370358    0.050000    -0.055556   9
23     w2v2-large + BiLSTM       191             random    original        0.452549    0.283333    0.166667    9
23     w2v2-large + BiLSTM       057             reverse   long_pause      0.049171    -0.116667   -0.111111   9
23     w2v2-large + BiLSTM       057             reverse   long_pause_noi  -0.049657   -0.166667   -0.166667   9
23     w2v2-large + BiLSTM       057             reverse   no_pause        0.087070    0.216667    0.166667    9
23     w2v2-large + BiLSTM       057             reverse   original        0.104585    0.283333    0.222222    9
23     w2v2-large + BiLSTM       061             reverse   long_pause      0.178080    0.100000    0.055556    9
23     w2v2-large + BiLSTM       061             reverse   long_pause_noi  -0.563228   -0.633333   -0.500000   9
23     w2v2-large + BiLSTM       061             reverse   no_pause        0.515529    0.550000    0.444444    9
23     w2v2-large + BiLSTM       061             reverse   original        0.520340    0.550000    0.444444    9
23     w2v2-large + BiLSTM       110             reverse   long_pause      0.517391    0.650000    0.500000    9
23     w2v2-large + BiLSTM       110             reverse   long_pause_noi  0.441228    0.400000    0.277778    9
23     w2v2-large + BiLSTM       110             reverse   no_pause        0.472330    0.566667    0.388889    9
23     w2v2-large + BiLSTM       110             reverse   original        0.459313    0.566667    0.388889    9
23     w2v2-large + BiLSTM       124             reverse   long_pause      0.046210    0.033333    0.055556    9
23     w2v2-large + BiLSTM       124             reverse   long_pause_noi  0.292709    0.200000    0.166667    9
23     w2v2-large + BiLSTM       124             reverse   no_pause        -0.081037   -0.183333   -0.111111   9
23     w2v2-large + BiLSTM       124             reverse   original        0.026014    -0.116667   -0.055556   9
23     w2v2-large + BiLSTM       191             reverse   long_pause      -0.327559   -0.116667   -0.055556   9
23     w2v2-large + BiLSTM       191             reverse   long_pause_noi  -0.490876   -0.266667   -0.166667   9
23     w2v2-large + BiLSTM       191             reverse   no_pause        0.035005    0.233333    0.166667    9
23     w2v2-large + BiLSTM       191             reverse   original        0.248554    0.366667    0.277778    9
23     w2v2-large + BiLSTM       057             forward   long_pause      0.560154    0.416667    0.277778    9
23     w2v2-large + BiLSTM       057             forward   long_pause_noi  0.632521    0.366667    0.277778    9
23     w2v2-large + BiLSTM       057             forward   no_pause        0.336182    0.400000    0.277778    9
23     w2v2-large + BiLSTM       057             forward   original        0.182122    0.150000    0.111111    9
23     w2v2-large + BiLSTM       061             forward   long_pause      0.212639    0.216667    0.111111    9
23     w2v2-large + BiLSTM       061             forward   long_pause_noi  -0.148074   -0.016667   0.000000    9
23     w2v2-large + BiLSTM       061             forward   no_pause        0.346941    0.616667    0.388889    9
23     w2v2-large + BiLSTM       061             forward   original        0.321507    0.616667    0.388889    9
23     w2v2-large + BiLSTM       110             forward   long_pause      0.592707    0.700000    0.444444    9
23     w2v2-large + BiLSTM       110             forward   long_pause_noi  0.381950    0.250000    0.166667    9
23     w2v2-large + BiLSTM       110             forward   no_pause        0.640603    0.733333    0.555556    9
23     w2v2-large + BiLSTM       110             forward   original        0.637944    0.733333    0.555556    9
23     w2v2-large + BiLSTM       124             forward   long_pause      0.296115    0.400000    0.388889    9
23     w2v2-large + BiLSTM       124             forward   long_pause_noi  0.324033    0.316667    0.277778    9
23     w2v2-large + BiLSTM       124             forward   no_pause        0.177648    0.133333    0.166667    9
23     w2v2-large + BiLSTM       124             forward   original        0.189789    0.200000    0.166667    9
23     w2v2-large + BiLSTM       191             forward   long_pause      -0.505153   -0.416667   -0.277778   9
23     w2v2-large + BiLSTM       191             forward   long_pause_noi  -0.616656   -0.516667   -0.333333   9
23     w2v2-large + BiLSTM       191             forward   no_pause        -0.230975   -0.300000   -0.277778   9
23     w2v2-large + BiLSTM       191             forward   original        0.110900    0.200000    0.166667    9
24     w2v2-base + BiLSTM        057             random    long_pause      0.649856    0.733333    0.611111    9
24     w2v2-base + BiLSTM        057             random    long_pause_noi  0.725574    0.666667    0.500000    9
24     w2v2-base + BiLSTM        057             random    no_pause        0.159951    0.300000    0.166667    9
24     w2v2-base + BiLSTM        057             random    original        0.013730    0.216667    0.166667    9
24     w2v2-base + BiLSTM        061             random    long_pause      -0.095072   0.000000    0.055556    9
24     w2v2-base + BiLSTM        061             random    long_pause_noi  -0.304364   0.000000    0.055556    9
24     w2v2-base + BiLSTM        061             random    no_pause        0.173595    0.233333    0.166667    9
24     w2v2-base + BiLSTM        061             random    original        0.209152    0.283333    0.166667    9
24     w2v2-base + BiLSTM        110             random    long_pause      0.494697    0.600000    0.444444    9
24     w2v2-base + BiLSTM        110             random    long_pause_noi  -0.122397   -0.066667   0.000000    9
24     w2v2-base + BiLSTM        110             random    no_pause        0.394284    0.450000    0.333333    9
24     w2v2-base + BiLSTM        110             random    original        0.332153    0.383333    0.277778    9
24     w2v2-base + BiLSTM        124             random    long_pause      -0.060645   -0.083333   -0.055556   9
24     w2v2-base + BiLSTM        124             random    long_pause_noi  -0.235962   -0.233333   -0.166667   9
24     w2v2-base + BiLSTM        124             random    no_pause        -0.157569   -0.083333   -0.055556   9
24     w2v2-base + BiLSTM        124             random    original        -0.006972   -0.083333   -0.055556   9
24     w2v2-base + BiLSTM        191             random    long_pause      -0.022204   0.133333    0.055556    9
24     w2v2-base + BiLSTM        191             random    long_pause_noi  -0.198264   -0.083333   0.000000    9
24     w2v2-base + BiLSTM        191             random    no_pause        0.075634    0.116667    0.111111    9
24     w2v2-base + BiLSTM        191             random    original        0.082933    0.000000    0.000000    9
24     w2v2-base + BiLSTM        057             reverse   long_pause      -0.104516   0.000000    0.055556    9
24     w2v2-base + BiLSTM        057             reverse   long_pause_noi  -0.053134   -0.116667   -0.111111   9
24     w2v2-base + BiLSTM        057             reverse   no_pause        -0.369901   -0.050000   0.000000    9
24     w2v2-base + BiLSTM        057             reverse   original        -0.308470   0.083333    0.111111    9
24     w2v2-base + BiLSTM        061             reverse   long_pause      -0.225468   -0.116667   -0.055556   9
24     w2v2-base + BiLSTM        061             reverse   long_pause_noi  -0.613909   -0.650000   -0.500000   9
24     w2v2-base + BiLSTM        061             reverse   no_pause        0.111603    0.083333    0.055556    9
24     w2v2-base + BiLSTM        061             reverse   original        0.117474    0.216667    0.222222    9
24     w2v2-base + BiLSTM        110             reverse   long_pause      0.490116    0.483333    0.333333    9
24     w2v2-base + BiLSTM        110             reverse   long_pause_noi  0.534516    0.333333    0.277778    9
24     w2v2-base + BiLSTM        110             reverse   no_pause        0.354514    0.216667    0.166667    9
24     w2v2-base + BiLSTM        110             reverse   original        0.391245    0.300000    0.222222    9
24     w2v2-base + BiLSTM        124             reverse   long_pause      0.411339    0.266667    0.222222    9
24     w2v2-base + BiLSTM        124             reverse   long_pause_noi  0.433291    0.383333    0.333333    9
24     w2v2-base + BiLSTM        124             reverse   no_pause        0.375970    0.183333    0.111111    9
24     w2v2-base + BiLSTM        124             reverse   original        0.390962    0.266667    0.222222    9
24     w2v2-base + BiLSTM        191             reverse   long_pause      -0.278784   -0.200000   -0.111111   9
24     w2v2-base + BiLSTM        191             reverse   long_pause_noi  -0.428414   -0.400000   -0.333333   9
24     w2v2-base + BiLSTM        191             reverse   no_pause        -0.155389   -0.350000   -0.277778   9
24     w2v2-base + BiLSTM        191             reverse   original        0.009124    -0.133333   -0.111111   9
24     w2v2-base + BiLSTM        057             forward   long_pause      0.691308    0.683333    0.555556    9
24     w2v2-base + BiLSTM        057             forward   long_pause_noi  0.676676    0.566667    0.444444    9
24     w2v2-base + BiLSTM        057             forward   no_pause        0.378985    0.583333    0.444444    9
24     w2v2-base + BiLSTM        057             forward   original        0.031486    0.100000    0.111111    9
24     w2v2-base + BiLSTM        061             forward   long_pause      0.029291    0.116667    0.055556    9
24     w2v2-base + BiLSTM        061             forward   long_pause_noi  -0.183732   -0.050000   -0.055556   9
24     w2v2-base + BiLSTM        061             forward   no_pause        -0.023499   0.233333    0.222222    9
24     w2v2-base + BiLSTM        061             forward   original        0.003818    0.233333    0.222222    9
24     w2v2-base + BiLSTM        110             forward   long_pause      0.502968    0.366667    0.277778    9
24     w2v2-base + BiLSTM        110             forward   long_pause_noi  0.356487    0.283333    0.166667    9
24     w2v2-base + BiLSTM        110             forward   no_pause        0.573779    0.650000    0.500000    9
24     w2v2-base + BiLSTM        110             forward   original        0.533942    0.616667    0.388889    9
24     w2v2-base + BiLSTM        124             forward   long_pause      0.064719    0.083333    0.055556    9
24     w2v2-base + BiLSTM        124             forward   long_pause_noi  0.194256    0.166667    0.166667    9
24     w2v2-base + BiLSTM        124             forward   no_pause        0.041400    0.066667    0.000000    9
24     w2v2-base + BiLSTM        124             forward   original        0.030459    0.083333    0.055556    9
24     w2v2-base + BiLSTM        191             forward   long_pause      0.022024    0.166667    0.111111    9
24     w2v2-base + BiLSTM        191             forward   long_pause_noi  -0.308250   -0.433333   -0.388889   9
24     w2v2-base + BiLSTM        191             forward   no_pause        0.092467    0.200000    0.166667    9
24     w2v2-base + BiLSTM        191             forward   original        0.217448    0.250000    0.222222    9
26     w2v2-base + Conv          057             random    long_pause      0.429584    0.616667    0.444444    9
26     w2v2-base + Conv          057             random    long_pause_noi  0.710306    0.683333    0.555556    9
26     w2v2-base + Conv          057             random    no_pause        0.126896    0.250000    0.166667    9
26     w2v2-base + Conv          057             random    original        -0.010849   0.083333    0.055556    9
26     w2v2-base + Conv          061             random    long_pause      0.048068    0.133333    0.055556    9
26     w2v2-base + Conv          061             random    long_pause_noi  -0.385968   -0.066667   0.000000    9
26     w2v2-base + Conv          061             random    no_pause        0.298217    0.500000    0.333333    9
26     w2v2-base + Conv          061             random    original        0.326177    0.500000    0.333333    9
26     w2v2-base + Conv          110             random    long_pause      -0.109955   -0.050000   0.000000    9
26     w2v2-base + Conv          110             random    long_pause_noi  -0.473636   -0.500000   -0.388889   9
26     w2v2-base + Conv          110             random    no_pause        -0.041188   0.083333    0.111111    9
26     w2v2-base + Conv          110             random    original        -0.079287   0.066667    0.111111    9
26     w2v2-base + Conv          124             random    long_pause      -0.392776   -0.216667   -0.222222   9
26     w2v2-base + Conv          124             random    long_pause_noi  -0.489351   -0.483333   -0.333333   9
26     w2v2-base + Conv          124             random    no_pause        -0.439578   -0.316667   -0.222222   9
26     w2v2-base + Conv          124             random    original        -0.413579   -0.466667   -0.333333   9
26     w2v2-base + Conv          191             random    long_pause      0.089773    0.166667    0.166667    9
26     w2v2-base + Conv          191             random    long_pause_noi  -0.096679   -0.016667   0.055556    9
26     w2v2-base + Conv          191             random    no_pause        0.113497    0.233333    0.222222    9
26     w2v2-base + Conv          191             random    original        0.093335    0.150000    0.222222    9
26     w2v2-base + Conv          057             reverse   long_pause      -0.259775   -0.100000   -0.111111   9
26     w2v2-base + Conv          057             reverse   long_pause_noi  -0.115268   -0.116667   -0.111111   9
26     w2v2-base + Conv          057             reverse   no_pause        -0.309776   -0.133333   -0.111111   9
26     w2v2-base + Conv          057             reverse   original        -0.228798   0.066667    0.055556    9
26     w2v2-base + Conv          061             reverse   long_pause      -0.253431   0.000000    0.000000    9
26     w2v2-base + Conv          061             reverse   long_pause_noi  -0.636789   -0.600000   -0.500000   9
26     w2v2-base + Conv          061             reverse   no_pause        -0.039482   0.333333    0.333333    9
26     w2v2-base + Conv          061             reverse   original        -0.052679   0.250000    0.222222    9
26     w2v2-base + Conv          110             reverse   long_pause      0.477645    0.516667    0.388889    9
26     w2v2-base + Conv          110             reverse   long_pause_noi  0.490583    0.400000    0.277778    9
26     w2v2-base + Conv          110             reverse   no_pause        0.438242    0.366667    0.277778    9
26     w2v2-base + Conv          110             reverse   original        0.444466    0.400000    0.277778    9
26     w2v2-base + Conv          124             reverse   long_pause      0.352825    0.266667    0.111111    9
26     w2v2-base + Conv          124             reverse   long_pause_noi  0.410011    0.350000    0.222222    9
26     w2v2-base + Conv          124             reverse   no_pause        0.338329    0.316667    0.166667    9
26     w2v2-base + Conv          124             reverse   original        0.350979    0.350000    0.222222    9
26     w2v2-base + Conv          191             reverse   long_pause      -0.051405   -0.200000   -0.166667   9
26     w2v2-base + Conv          191             reverse   long_pause_noi  -0.332710   -0.200000   -0.111111   9
26     w2v2-base + Conv          191             reverse   no_pause        -0.074769   -0.216667   -0.222222   9
26     w2v2-base + Conv          191             reverse   original        0.030318    -0.216667   -0.222222   9
26     w2v2-base + Conv          057             forward   long_pause      0.451576    0.616667    0.388889    9
26     w2v2-base + Conv          057             forward   long_pause_noi  0.641894    0.583333    0.444444    9
26     w2v2-base + Conv          057             forward   no_pause        0.377816    0.500000    0.333333    9
26     w2v2-base + Conv          057             forward   original        0.096621    0.233333    0.166667    9
26     w2v2-base + Conv          061             forward   long_pause      -0.071432   0.033333    0.000000    9
26     w2v2-base + Conv          061             forward   long_pause_noi  -0.253320   -0.233333   -0.166667   9
26     w2v2-base + Conv          061             forward   no_pause        -0.007634   0.066667    0.000000    9
26     w2v2-base + Conv          061             forward   original        -0.009258   0.066667    0.000000    9
