results_block correlations report | dataset=bvcc
procedures: global_concat, global_rm, block_concat, block_rm
internal consistency: concat vs rm (global), concat vs rm (block)

1) correlations to target — global concat
tr     label                     system          mode      variant         PCC         SRCC        KTAU        n
23     w2v2-large + BiLSTM       91caa           reverse   long_pause      0.009318    0.159341    0.102564    13
23     w2v2-large + BiLSTM       91caa           reverse   long_pause_noi  -0.211006   -0.192308   -0.153846   13
23     w2v2-large + BiLSTM       91caa           reverse   no_pause        0.391229    0.362637    0.230769    13
23     w2v2-large + BiLSTM       91caa           reverse   original        0.325583    0.280220    0.179487    13
23     w2v2-large + BiLSTM       d81da           reverse   long_pause      0.344732    0.685847    0.539386    28
23     w2v2-large + BiLSTM       d81da           reverse   long_pause_noi  -0.505518   -0.690232   -0.518024   28
23     w2v2-large + BiLSTM       d81da           reverse   no_pause        0.762889    0.741745    0.656876    28
23     w2v2-large + BiLSTM       d81da           reverse   original        0.746252    0.745582    0.667557    28
23     w2v2-large + BiLSTM       6c11c           forward   long_pause      -0.572817   -0.539546   -0.391147   17
23     w2v2-large + BiLSTM       6c11c           forward   long_pause_noi  0.848764    0.798283    0.642071    17
23     w2v2-large + BiLSTM       6c11c           forward   no_pause        -0.688967   -0.575107   -0.420667   17
23     w2v2-large + BiLSTM       6c11c           forward   original        -0.719454   -0.694053   -0.523989   17
23     w2v2-large + BiLSTM       78aec           forward   long_pause      0.917383    0.058065    0.088172    31
23     w2v2-large + BiLSTM       78aec           forward   long_pause_noi  0.879243    -0.227419   -0.221505   31
23     w2v2-large + BiLSTM       78aec           forward   no_pause        0.912758    0.091129    0.126882    31
23     w2v2-large + BiLSTM       78aec           forward   original        0.926036    0.092742    0.118280    31
23     w2v2-large + BiLSTM       83aed           forward   long_pause      0.518524    0.566176    0.455882    17
23     w2v2-large + BiLSTM       83aed           forward   long_pause_noi  0.586940    0.509804    0.441176    17
23     w2v2-large + BiLSTM       83aed           forward   no_pause        0.344079    0.139706    0.088235    17
23     w2v2-large + BiLSTM       83aed           forward   original        0.245748    0.009810    0.036901    17
23     w2v2-large + BiLSTM       8f532           forward   long_pause      0.725411    -0.264326   -0.194805   31
23     w2v2-large + BiLSTM       8f532           forward   long_pause_noi  0.829728    0.882567    0.714286    31
23     w2v2-large + BiLSTM       8f532           forward   no_pause        0.571791    -0.327280   -0.246753   31
23     w2v2-large + BiLSTM       8f532           forward   original        0.345403    -0.366021   -0.281385   31
23     w2v2-large + BiLSTM       91caa           forward   long_pause      0.866318    0.467033    0.358974    13
23     w2v2-large + BiLSTM       91caa           forward   long_pause_noi  0.783046    0.043956    -0.025641   13
23     w2v2-large + BiLSTM       91caa           forward   no_pause        0.918540    0.417582    0.307692    13
23     w2v2-large + BiLSTM       91caa           forward   original        0.865151    0.428571    0.282051    13
23     w2v2-large + BiLSTM       d81da           forward   long_pause      -0.107090   0.531507    0.418667    28
23     w2v2-large + BiLSTM       d81da           forward   long_pause_noi  -0.693182   -0.221918   -0.173333   28
23     w2v2-large + BiLSTM       d81da           forward   no_pause        0.683430    0.763288    0.610667    28
23     w2v2-large + BiLSTM       d81da           forward   original        0.663211    0.736438    0.594667    28
24     w2v2-base + BiLSTM        6c11c           random    long_pause      -0.185425   0.431373    0.323529    17
24     w2v2-base + BiLSTM        6c11c           random    long_pause_noi  -0.336769   -0.406863   -0.338235   17
24     w2v2-base + BiLSTM        6c11c           random    no_pause        -0.205196   0.465686    0.367647    17
24     w2v2-base + BiLSTM        6c11c           random    original        -0.211443   0.500000    0.411765    17
24     w2v2-base + BiLSTM        78aec           random    long_pause      0.383174    0.373626    0.284177    31
24     w2v2-base + BiLSTM        78aec           random    long_pause_noi  -0.211880   -0.000605   0.008611    31
24     w2v2-base + BiLSTM        78aec           random    no_pause        0.195671    0.107874    0.068891    31
24     w2v2-base + BiLSTM        78aec           random    original        0.183138    0.032665    0.004306    31
24     w2v2-base + BiLSTM        83aed           random    long_pause      -0.637730   -0.274510   -0.176471   17
24     w2v2-base + BiLSTM        83aed           random    long_pause_noi  -0.640808   -0.267157   -0.176471   17
24     w2v2-base + BiLSTM        83aed           random    no_pause        -0.615367   -0.181373   -0.117647   17
24     w2v2-base + BiLSTM        83aed           random    original        -0.627047   -0.232843   -0.147059   17
24     w2v2-base + BiLSTM        8f532           random    long_pause      -0.714703   -0.303629   -0.212903   31
24     w2v2-base + BiLSTM        8f532           random    long_pause_noi  -0.358417   0.242339    0.212903    31
24     w2v2-base + BiLSTM        8f532           random    no_pause        -0.733912   -0.406855   -0.307527   31
24     w2v2-base + BiLSTM        8f532           random    original        -0.741305   -0.384677   -0.277419   31
24     w2v2-base + BiLSTM        91caa           random    long_pause      0.031449    -0.027473   0.025641    13
24     w2v2-base + BiLSTM        91caa           random    long_pause_noi  -0.023886   0.016484    0.000000    13
24     w2v2-base + BiLSTM        91caa           random    no_pause        0.007786    0.065934    0.051282    13
24     w2v2-base + BiLSTM        91caa           random    original        -0.013842   0.076923    0.051282    13
24     w2v2-base + BiLSTM        d81da           random    long_pause      0.173407    -0.215107   -0.142857   28
24     w2v2-base + BiLSTM        d81da           random    long_pause_noi  -0.878073   -0.845101   -0.671958   28
24     w2v2-base + BiLSTM        d81da           random    no_pause        0.772836    0.922277    0.772487    28
24     w2v2-base + BiLSTM        d81da           random    original        0.742665    0.862069    0.693122    28
24     w2v2-base + BiLSTM        6c11c           reverse   long_pause      -0.598128   0.117647    0.176471    17
24     w2v2-base + BiLSTM        6c11c           reverse   long_pause_noi  -0.667627   0.044118    0.058824    17
24     w2v2-base + BiLSTM        6c11c           reverse   no_pause        -0.444540   0.014706    0.014706    17
24     w2v2-base + BiLSTM        6c11c           reverse   original        -0.277651   -0.392157   -0.367647   17
24     w2v2-base + BiLSTM        78aec           reverse   long_pause      0.203520    0.261756    0.205632    31
24     w2v2-base + BiLSTM        78aec           reverse   long_pause_noi  -0.347546   -0.445005   -0.244594   31
24     w2v2-base + BiLSTM        78aec           reverse   no_pause        -0.021775   0.189102    0.132037    31
24     w2v2-base + BiLSTM        78aec           reverse   original        0.044479    0.316045    0.231607    31
24     w2v2-base + BiLSTM        83aed           reverse   long_pause      -0.482243   -0.232843   -0.176471   17
24     w2v2-base + BiLSTM        83aed           reverse   long_pause_noi  -0.457625   -0.147059   -0.102941   17
24     w2v2-base + BiLSTM        83aed           reverse   no_pause        0.355823    0.401961    0.279412    17
24     w2v2-base + BiLSTM        83aed           reverse   original        0.229709    0.247549    0.205882    17
24     w2v2-base + BiLSTM        8f532           reverse   long_pause      -0.703117   -0.829701   -0.636364   31
24     w2v2-base + BiLSTM        8f532           reverse   long_pause_noi  0.832618    0.835351    0.679654    31
24     w2v2-base + BiLSTM        8f532           reverse   no_pause        -0.722548   -0.880145   -0.696970   31
24     w2v2-base + BiLSTM        8f532           reverse   original        -0.741223   -0.868442   -0.679654   31
24     w2v2-base + BiLSTM        91caa           reverse   long_pause      -0.152989   -0.170330   -0.102564   13
24     w2v2-base + BiLSTM        91caa           reverse   long_pause_noi  -0.511230   -0.456044   -0.333333   13
24     w2v2-base + BiLSTM        91caa           reverse   no_pause        -0.354250   -0.302198   -0.230769   13
24     w2v2-base + BiLSTM        91caa           reverse   original        -0.197062   -0.197802   -0.153846   13
24     w2v2-base + BiLSTM        d81da           reverse   long_pause      0.824674    0.809700    0.651536    28
24     w2v2-base + BiLSTM        d81da           reverse   long_pause_noi  -0.496093   -0.408275   -0.288385   28
24     w2v2-base + BiLSTM        d81da           reverse   no_pause        0.947975    0.943965    0.817090    28
24     w2v2-base + BiLSTM        d81da           reverse   original        0.915757    0.925332    0.795728    28
24     w2v2-base + BiLSTM        6c11c           forward   long_pause      0.744354    0.749234    0.553509    17
24     w2v2-base + BiLSTM        6c11c           forward   long_pause_noi  0.769124    0.700184    0.509229    17
24     w2v2-base + BiLSTM        6c11c           forward   no_pause        0.039680    0.112814    0.095942    17
24     w2v2-base + BiLSTM        6c11c           forward   original        -0.289100   -0.351931   -0.258304   17
24     w2v2-base + BiLSTM        78aec           forward   long_pause      0.882100    0.270565    0.191398    31
24     w2v2-base + BiLSTM        78aec           forward   long_pause_noi  0.831290    -0.036290   -0.058065   31
24     w2v2-base + BiLSTM        78aec           forward   no_pause        0.760186    0.422984    0.307527    31
24     w2v2-base + BiLSTM        78aec           forward   original        0.763769    0.495968    0.376344    31
24     w2v2-base + BiLSTM        83aed           forward   long_pause      0.095386    0.200980    0.176471    17
24     w2v2-base + BiLSTM        83aed           forward   long_pause_noi  0.109593    0.188725    0.176471    17
24     w2v2-base + BiLSTM        83aed           forward   no_pause        0.036449    0.215686    0.205882    17
24     w2v2-base + BiLSTM        83aed           forward   original        0.015856    0.159314    0.161765    17
24     w2v2-base + BiLSTM        8f532           forward   long_pause      -0.693509   -0.624294   -0.506494   31
24     w2v2-base + BiLSTM        8f532           forward   long_pause_noi  0.639446    0.703793    0.558442    31
24     w2v2-base + BiLSTM        8f532           forward   no_pause        -0.760639   -0.846651   -0.649351   31
24     w2v2-base + BiLSTM        8f532           forward   original        -0.745549   -0.780872   -0.601732   31
24     w2v2-base + BiLSTM        91caa           forward   long_pause      0.849250    0.428571    0.358974    13
24     w2v2-base + BiLSTM        91caa           forward   long_pause_noi  0.768622    0.098901    0.076923    13
24     w2v2-base + BiLSTM        91caa           forward   no_pause        0.792856    0.291209    0.230769    13
24     w2v2-base + BiLSTM        91caa           forward   original        0.796569    0.373626    0.282051    13
24     w2v2-base + BiLSTM        d81da           forward   long_pause      0.679931    0.583014    0.450667    28
24     w2v2-base + BiLSTM        d81da           forward   long_pause_noi  -0.726816   -0.091507   -0.056000   28
24     w2v2-base + BiLSTM        d81da           forward   no_pause        0.907667    0.827397    0.706667    28
24     w2v2-base + BiLSTM        d81da           forward   original        0.890105    0.877808    0.722667    28
26     w2v2-base + Conv          6c11c           random    long_pause      -0.120658   0.534314    0.470588    17
26     w2v2-base + Conv          6c11c           random    long_pause_noi  -0.193262   0.541667    0.470588    17
26     w2v2-base + Conv          6c11c           random    no_pause        -0.128047   0.463235    0.367647    17
26     w2v2-base + Conv          6c11c           random    original        -0.129132   0.526961    0.455882    17
26     w2v2-base + Conv          78aec           random    long_pause      0.283815    0.405686    0.322928    31
26     w2v2-base + Conv          78aec           random    long_pause_noi  -0.182471   0.026817    0.043057    31
26     w2v2-base + Conv          78aec           random    no_pause        0.364287    0.456699    0.335845    31
26     w2v2-base + Conv          78aec           random    original        0.342528    0.423833    0.297094    31
26     w2v2-base + Conv          83aed           random    long_pause      -0.626855   -0.080882   0.014706    17
26     w2v2-base + Conv          83aed           random    long_pause_noi  -0.597275   -0.024510   0.000000    17
26     w2v2-base + Conv          83aed           random    no_pause        -0.617703   0.105392    0.132353    17
26     w2v2-base + Conv          83aed           random    original        -0.636082   0.078431    0.132353    17
26     w2v2-base + Conv          8f532           random    long_pause      -0.748651   -0.245161   -0.182796   31
26     w2v2-base + Conv          8f532           random    long_pause_noi  -0.407665   0.260081    0.238710    31
26     w2v2-base + Conv          8f532           random    no_pause        -0.836542   -0.531452   -0.410753   31
26     w2v2-base + Conv          8f532           random    original        -0.842162   -0.521774   -0.406452   31
26     w2v2-base + Conv          91caa           random    long_pause      0.046722    -0.164835   -0.076923   13
26     w2v2-base + Conv          91caa           random    long_pause_noi  -0.365124   -0.428571   -0.307692   13
26     w2v2-base + Conv          91caa           random    no_pause        -0.058708   -0.329670   -0.256410   13
26     w2v2-base + Conv          91caa           random    original        -0.016532   -0.412088   -0.282051   13
26     w2v2-base + Conv          d81da           random    long_pause      0.804527    0.880679    0.724868    28
26     w2v2-base + Conv          d81da           random    long_pause_noi  -0.763233   -0.698413   -0.502646   28
26     w2v2-base + Conv          d81da           random    no_pause        0.764517    0.906404    0.767196    28
26     w2v2-base + Conv          d81da           random    original        0.812385    0.929392    0.809524    28
26     w2v2-base + Conv          6c11c           reverse   long_pause      -0.236770   0.333333    0.352941    17
26     w2v2-base + Conv          6c11c           reverse   long_pause_noi  -0.234507   0.237745    0.294118    17
26     w2v2-base + Conv          6c11c           reverse   no_pause        0.625424    0.727941    0.529412    17
26     w2v2-base + Conv          6c11c           reverse   original        0.580481    0.034314    0.014706    17
26     w2v2-base + Conv          78aec           reverse   long_pause      -0.115665   -0.177800   -0.114721   31
26     w2v2-base + Conv          78aec           reverse   long_pause_noi  -0.345477   -0.448234   -0.231607   31
26     w2v2-base + Conv          78aec           reverse   no_pause        0.004250    0.000000    -0.002165   31
26     w2v2-base + Conv          78aec           reverse   original        -0.080666   -0.183249   -0.127708   31
26     w2v2-base + Conv          83aed           reverse   long_pause      -0.119662   -0.200980   -0.147059   17
26     w2v2-base + Conv          83aed           reverse   long_pause_noi  -0.382083   -0.166667   -0.147059   17
26     w2v2-base + Conv          83aed           reverse   no_pause        0.657844    0.242647    0.220588    17
26     w2v2-base + Conv          83aed           reverse   original        0.695595    0.264706    0.235294    17
26     w2v2-base + Conv          8f532           reverse   long_pause      -0.566336   -0.806295   -0.658009   31
26     w2v2-base + Conv          8f532           reverse   long_pause_noi  0.798390    0.670299    0.523810    31
26     w2v2-base + Conv          8f532           reverse   no_pause        -0.677901   -0.930993   -0.792208   31
26     w2v2-base + Conv          8f532           reverse   original        -0.676129   -0.923729   -0.787879   31
26     w2v2-base + Conv          91caa           reverse   long_pause      0.149936    -0.065934   -0.025641   13
26     w2v2-base + Conv          91caa           reverse   long_pause_noi  -0.618319   -0.604396   -0.435897   13
26     w2v2-base + Conv          91caa           reverse   no_pause        -0.373110   -0.362637   -0.230769   13
26     w2v2-base + Conv          91caa           reverse   original        -0.048383   -0.054945   -0.025641   13
26     w2v2-base + Conv          d81da           reverse   long_pause      0.665637    0.721469    0.608812    28
26     w2v2-base + Conv          d81da           reverse   long_pause_noi  -0.493005   -0.510481   -0.352470   28
26     w2v2-base + Conv          d81da           reverse   no_pause        0.799206    0.840389    0.688919    28
26     w2v2-base + Conv          d81da           reverse   original        0.796315    0.837101    0.699600    28
26     w2v2-base + Conv          6c11c           forward   long_pause      0.754517    0.808093    0.583030    17
26     w2v2-base + Conv          6c11c           forward   long_pause_noi  0.838667    0.736971    0.523989    17
26     w2v2-base + Conv          6c11c           forward   no_pause        -0.098694   0.018394    0.051661    17
26     w2v2-base + Conv          6c11c           forward   original        -0.351211   -0.404660   -0.332106   17
26     w2v2-base + Conv          78aec           forward   long_pause      0.743081    -0.027016   0.002151    31
26     w2v2-base + Conv          78aec           forward   long_pause_noi  0.858792    -0.057258   -0.105376   31
26     w2v2-base + Conv          78aec           forward   no_pause        0.733125    0.057661    0.075269    31
26     w2v2-base + Conv          78aec           forward   original        0.746264    0.029435    0.049462    31
26     w2v2-base + Conv          83aed           forward   long_pause      -0.268496   -0.306373   -0.191176   17
26     w2v2-base + Conv          83aed           forward   long_pause_noi  -0.116542   -0.137255   -0.073529   17
26     w2v2-base + Conv          83aed           forward   no_pause        -0.292355   -0.269608   -0.147059   17
26     w2v2-base + Conv          83aed           forward   original        -0.417685   -0.394608   -0.235294   17
26     w2v2-base + Conv          8f532           forward   long_pause      -0.535153   -0.791364   -0.640693   31
26     w2v2-base + Conv          8f532           forward   long_pause_noi  0.536105    0.440274    0.333333    31
26     w2v2-base + Conv          8f532           forward   no_pause        -0.762403   -0.886199   -0.740260   31
26     w2v2-base + Conv          8f532           forward   original        -0.757791   -0.890638   -0.748918   31
26     w2v2-base + Conv          91caa           forward   long_pause      0.845687    0.362637    0.307692    13
26     w2v2-base + Conv          91caa           forward   long_pause_noi  0.697404    0.000000    0.000000    13
26     w2v2-base + Conv          91caa           forward   no_pause        0.772193    0.005495    0.000000    13
26     w2v2-base + Conv          91caa           forward   original        0.786966    0.258242    0.179487    13
26     w2v2-base + Conv          d81da           forward   long_pause      0.429978    0.625205    0.493333    28
26     w2v2-base + Conv          d81da           forward   long_pause_noi  -0.631983   -0.050411   -0.029333   28
26     w2v2-base + Conv          d81da           forward   no_pause        0.583749    0.720548    0.605333    28
26     w2v2-base + Conv          d81da           forward   original        0.597737    0.738630    0.626667    28
27     w2v2-large + Conv         6c11c           random    long_pause      -0.368562   -0.284314   -0.102941   17
27     w2v2-large + Conv         6c11c           random    long_pause_noi  -0.384934   -0.553922   -0.411765   17
27     w2v2-large + Conv         6c11c           random    no_pause        -0.265810   0.080882    0.088235    17
27     w2v2-large + Conv         6c11c           random    original        -0.265718   0.085784    0.058824    17
27     w2v2-large + Conv         78aec           random    long_pause      0.852683    0.847263    0.688913    31
27     w2v2-large + Conv         78aec           random    long_pause_noi  -0.056588   0.252646    0.193757    31
27     w2v2-large + Conv         78aec           random    no_pause        0.774731    0.847868    0.688913    31
27     w2v2-large + Conv         78aec           random    original        0.735787    0.877709    0.749193    31
27     w2v2-large + Conv         83aed           random    long_pause      -0.543937   0.039216    0.058824    17
27     w2v2-large + Conv         83aed           random    long_pause_noi  -0.532745   -0.022059   -0.014706   17
27     w2v2-large + Conv         83aed           random    no_pause        -0.485387   -0.159314   -0.088235   17
27     w2v2-large + Conv         83aed           random    original        -0.498575   -0.102941   -0.058824   17
27     w2v2-large + Conv         8f532           random    long_pause      -0.699092   -0.306048   -0.225806   31
27     w2v2-large + Conv         8f532           random    long_pause_noi  -0.328675   0.186290    0.152688    31
27     w2v2-large + Conv         8f532           random    no_pause        -0.739427   -0.623387   -0.453763   31
27     w2v2-large + Conv         8f532           random    original        -0.735576   -0.614919   -0.453763   31
27     w2v2-large + Conv         91caa           random    long_pause      0.431065    0.269231    0.153846    13
27     w2v2-large + Conv         91caa           random    long_pause_noi  0.149501    -0.071429   0.025641    13
27     w2v2-large + Conv         91caa           random    no_pause        0.362261    0.384615    0.282051    13
27     w2v2-large + Conv         91caa           random    original        0.216999    0.131868    0.076923    13
27     w2v2-large + Conv         d81da           random    long_pause      -0.154855   0.332239    0.222222    28
27     w2v2-large + Conv         d81da           random    long_pause_noi  -0.695202   -0.542967   -0.417989   28
27     w2v2-large + Conv         d81da           random    no_pause        0.840444    0.904215    0.767196    28
27     w2v2-large + Conv         d81da           random    original        0.822156    0.873016    0.714286    28
27     w2v2-large + Conv         6c11c           reverse   long_pause      -0.611280   -0.134804   -0.132353   17
27     w2v2-large + Conv         6c11c           reverse   long_pause_noi  -0.773303   0.171569    0.235294    17
27     w2v2-large + Conv         6c11c           reverse   no_pause        -0.307727   -0.210784   -0.191176   17
27     w2v2-large + Conv         6c11c           reverse   original        -0.108244   -0.289216   -0.235294   17
27     w2v2-large + Conv         78aec           reverse   long_pause      -0.308001   -0.430676   -0.253252   31
27     w2v2-large + Conv         78aec           reverse   long_pause_noi  -0.334029   -0.435924   -0.231607   31
27     w2v2-large + Conv         78aec           reverse   no_pause        -0.174028   -0.318265   -0.214290   31
27     w2v2-large + Conv         78aec           reverse   original        -0.185606   -0.359031   -0.235936   31
27     w2v2-large + Conv         83aed           reverse   long_pause      -0.219310   -0.370098   -0.323529   17
27     w2v2-large + Conv         83aed           reverse   long_pause_noi  -0.570405   -0.289216   -0.205882   17
27     w2v2-large + Conv         83aed           reverse   no_pause        -0.147059   -0.357843   -0.279412   17
27     w2v2-large + Conv         83aed           reverse   original        0.086395    -0.200980   -0.176471   17
27     w2v2-large + Conv         8f532           reverse   long_pause      -0.422869   -0.655771   -0.541126   31
27     w2v2-large + Conv         8f532           reverse   long_pause_noi  0.759728    0.683616    0.523810    31
27     w2v2-large + Conv         8f532           reverse   no_pause        -0.504237   -0.682405   -0.541126   31
27     w2v2-large + Conv         8f532           reverse   original        -0.493465   -0.681598   -0.549784   31
27     w2v2-large + Conv         91caa           reverse   long_pause      -0.195541   -0.225275   -0.128205   13
27     w2v2-large + Conv         91caa           reverse   long_pause_noi  -0.343150   -0.236264   -0.153846   13
27     w2v2-large + Conv         91caa           reverse   no_pause        0.279674    0.032967    0.000000    13
27     w2v2-large + Conv         91caa           reverse   original        0.374666    0.247253    0.153846    13
27     w2v2-large + Conv         d81da           reverse   long_pause      -0.319150   -0.317578   -0.240321   28
27     w2v2-large + Conv         d81da           reverse   long_pause_noi  -0.523052   -0.762022   -0.603472   28
27     w2v2-large + Conv         d81da           reverse   no_pause        0.404572    0.705576    0.587450    28
27     w2v2-large + Conv         d81da           reverse   original        0.351613    0.604740    0.496663    28
27     w2v2-large + Conv         6c11c           forward   long_pause      -0.296374   -0.197425   -0.140222   17
27     w2v2-large + Conv         6c11c           forward   long_pause_noi  0.858398    0.808093    0.671591    17
27     w2v2-large + Conv         6c11c           forward   no_pause        -0.645219   -0.447578   -0.317345   17
27     w2v2-large + Conv         6c11c           forward   original        -0.728246   -0.604537   -0.464948   17
27     w2v2-large + Conv         78aec           forward   long_pause      0.947843    -0.223790   -0.230108   31
27     w2v2-large + Conv         78aec           forward   long_pause_noi  0.901662    -0.268145   -0.268817   31
27     w2v2-large + Conv         78aec           forward   no_pause        0.930130    -0.088710   -0.083871   31
27     w2v2-large + Conv         78aec           forward   original        0.939962    -0.081855   -0.079570   31
27     w2v2-large + Conv         83aed           forward   long_pause      0.086368    -0.176471   -0.102941   17
27     w2v2-large + Conv         83aed           forward   long_pause_noi  0.324069    0.090686    0.058824    17
27     w2v2-large + Conv         83aed           forward   no_pause        -0.118663   -0.223039   -0.147059   17
27     w2v2-large + Conv         83aed           forward   original        -0.384836   -0.232843   -0.205882   17
27     w2v2-large + Conv         8f532           forward   long_pause      0.066088    -0.591606   -0.467532   31
27     w2v2-large + Conv         8f532           forward   long_pause_noi  0.698718    0.522195    0.424242    31
27     w2v2-large + Conv         8f532           forward   no_pause        -0.222899   -0.736885   -0.575758   31
27     w2v2-large + Conv         8f532           forward   original        -0.192518   -0.740920   -0.580087   31
27     w2v2-large + Conv         91caa           forward   long_pause      0.775049    0.307692    0.179487    13
27     w2v2-large + Conv         91caa           forward   long_pause_noi  0.759741    0.148352    0.153846    13
27     w2v2-large + Conv         91caa           forward   no_pause        0.917350    0.478022    0.358974    13
27     w2v2-large + Conv         91caa           forward   original        0.895697    0.494505    0.333333    13
27     w2v2-large + Conv         d81da           forward   long_pause      -0.584512   0.129315    0.136000    28
27     w2v2-large + Conv         d81da           forward   long_pause_noi  -0.669340   -0.201096   -0.157333   28
27     w2v2-large + Conv         d81da           forward   no_pause        0.102951    0.484932    0.413333    28
27     w2v2-large + Conv         d81da           forward   original        0.093018    0.446575    0.360000    28

3) correlations to target — block concat
tr     label                     system          mode      variant         PCC         SRCC        KTAU        n

4) correlations to target — block running mean
tr     label                     system          mode      variant         PCC         SRCC        KTAU        n

5) concat vs rm — global (pred vs pred)
tr     label                     system          mode      variant         PCC         SRCC        n       align
18     w2v2-base + Transformer   6c11c           random    long_pause      0.948817    -0.176471   17      round3 (n=17)
18     w2v2-base + Transformer   6c11c           random    long_pause_noi  0.974912    0.169118    17      round3 (n=17)
18     w2v2-base + Transformer   6c11c           random    no_pause        0.924978    -0.186275   17      round3 (n=17)
18     w2v2-base + Transformer   6c11c           random    original        0.963110    -0.034314   17      round3 (n=17)
18     w2v2-base + Transformer   78aec           random    long_pause      0.591465    0.511694    31      round3 (n=31)
18     w2v2-base + Transformer   78aec           random    long_pause_noi  0.968254    0.840726    31      round3 (n=31)
18     w2v2-base + Transformer   78aec           random    no_pause        -0.212935   -0.008468   31      round3 (n=31)
18     w2v2-base + Transformer   78aec           random    original        0.652057    0.172581    31      round3 (n=31)
18     w2v2-base + Transformer   83aed           random    long_pause      -0.546819   -0.051471   17      round3 (n=17)
18     w2v2-base + Transformer   83aed           random    long_pause_noi  -0.632362   -0.012255   17      round3 (n=17)
18     w2v2-base + Transformer   83aed           random    no_pause        -0.694141   -0.276961   17      round3 (n=17)
18     w2v2-base + Transformer   83aed           random    original        -0.659447   -0.098039   17      round3 (n=17)
18     w2v2-base + Transformer   8f532           random    long_pause      0.808991    0.293952    31      round3 (n=31)
18     w2v2-base + Transformer   8f532           random    long_pause_noi  0.949850    0.954435    31      round3 (n=31)
18     w2v2-base + Transformer   8f532           random    no_pause        0.917706    0.927419    31      round3 (n=31)
18     w2v2-base + Transformer   8f532           random    original        0.909995    0.802823    31      round3 (n=31)
18     w2v2-base + Transformer   91caa           random    long_pause      0.927877    0.681319    13      round3 (n=13)
18     w2v2-base + Transformer   91caa           random    long_pause_noi  0.814894    0.500000    13      round3 (n=13)
18     w2v2-base + Transformer   91caa           random    no_pause        0.983803    0.681319    13      round3 (n=13)
18     w2v2-base + Transformer   91caa           random    original        0.988182    0.802198    13      round3 (n=13)
18     w2v2-base + Transformer   d81da           random    long_pause      0.890714    0.796388    28      round3 (n=28)
18     w2v2-base + Transformer   d81da           random    long_pause_noi  0.908006    0.847838    28      round3 (n=28)
18     w2v2-base + Transformer   d81da           random    no_pause        0.969580    0.871374    28      round3 (n=28)
18     w2v2-base + Transformer   d81da           random    original        0.922882    0.761357    28      round3 (n=28)
18     w2v2-base + Transformer   6c11c           reverse   long_pause      0.729700    0.382353    17      round3 (n=17)
18     w2v2-base + Transformer   6c11c           reverse   long_pause_noi  0.718883    0.264706    17      round3 (n=17)
18     w2v2-base + Transformer   6c11c           reverse   no_pause        0.650326    0.213235    17      round3 (n=17)
18     w2v2-base + Transformer   6c11c           reverse   original        0.614090    0.637255    17      round3 (n=17)
18     w2v2-base + Transformer   78aec           reverse   long_pause      0.373221    0.340323    31      round3 (n=31)
18     w2v2-base + Transformer   78aec           reverse   long_pause_noi  0.825512    0.885081    31      round3 (n=31)
18     w2v2-base + Transformer   78aec           reverse   no_pause        0.083485    0.170968    31      round3 (n=31)
18     w2v2-base + Transformer   78aec           reverse   original        0.331788    0.056855    31      round3 (n=31)
18     w2v2-base + Transformer   83aed           reverse   long_pause      -0.569100   -0.747549   17      round3 (n=17)
18     w2v2-base + Transformer   83aed           reverse   long_pause_noi  -0.611099   -0.688725   17      round3 (n=17)
18     w2v2-base + Transformer   83aed           reverse   no_pause        0.253184    -0.401961   17      round3 (n=17)
18     w2v2-base + Transformer   83aed           reverse   original        -0.164074   -0.372549   17      round3 (n=17)
18     w2v2-base + Transformer   8f532           reverse   long_pause      -0.154062   -0.029447   31      round3 (n=31)
18     w2v2-base + Transformer   8f532           reverse   long_pause_noi  0.911010    0.919726    31      round3 (n=31)
18     w2v2-base + Transformer   8f532           reverse   no_pause        0.565618    0.596612    31      round3 (n=31)
18     w2v2-base + Transformer   8f532           reverse   original        0.628776    0.547802    31      round3 (n=31)
18     w2v2-base + Transformer   91caa           reverse   long_pause      0.811029    0.686813    13      round3 (n=13)
18     w2v2-base + Transformer   91caa           reverse   long_pause_noi  0.869721    0.741758    13      round3 (n=13)
18     w2v2-base + Transformer   91caa           reverse   no_pause        0.702466    0.829670    13      round3 (n=13)
18     w2v2-base + Transformer   91caa           reverse   original        0.779087    0.917582    13      round3 (n=13)
18     w2v2-base + Transformer   d81da           reverse   long_pause      0.853889    0.669222    28      round3 (n=28)
18     w2v2-base + Transformer   d81da           reverse   long_pause_noi  0.994539    0.678532    28      round3 (n=28)
18     w2v2-base + Transformer   d81da           reverse   no_pause        0.953738    0.935378    28      round3 (n=28)
18     w2v2-base + Transformer   d81da           reverse   original        0.961027    0.874589    28      round3 (n=28)
18     w2v2-base + Transformer   6c11c           forward   long_pause      0.769282    0.796569    17      round3 (n=17)
18     w2v2-base + Transformer   6c11c           forward   long_pause_noi  0.873513    0.887255    17      round3 (n=17)
18     w2v2-base + Transformer   6c11c           forward   no_pause        0.091395    0.237745    17      round3 (n=17)
18     w2v2-base + Transformer   6c11c           forward   original        0.021187    -0.034314   17      round3 (n=17)
18     w2v2-base + Transformer   78aec           forward   long_pause      0.874931    0.795565    31      round3 (n=31)
18     w2v2-base + Transformer   78aec           forward   long_pause_noi  0.975000    0.980645    31      round3 (n=31)
18     w2v2-base + Transformer   78aec           forward   no_pause        0.945893    0.761290    31      round3 (n=31)
