block_s,dataset,train,train_label,pair,base_pair,mode,variant,case_dir,rel_path,global_concat_PCC,global_concat_SRCC,global_concat_KTAU,global_concat_n,global_rm_PCC,global_rm_SRCC,global_rm_KTAU,global_rm_n,block_concat_PCC,block_concat_SRCC,block_concat_KTAU,block_concat_n,block_rm_PCC,block_rm_SRCC,block_rm_KTAU,block_rm_n
20,bvcc,19,w2v2-large + Transformer,dlg_sys83aed__sys91caa,dlg_sys83aed__sys91caa,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys83aed__sys91caa/long_pause_noise,dialogue_block20/bvcc/train19/dlg_sys83aed__sys91caa/long_pause_noise,0.4842086908909561,0.4852941176470588,0.3,16,0.6569171023347318,0.4558823529411765,0.33333333333333337,16,-0.1497343669624779,-0.19999999999999998,-0.15555555555555553,10,-0.04280212184643744,-0.09090909090909088,-0.06666666666666667,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys83aed__sys91caa,dlg_sys83aed__sys91caa,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys83aed__sys91caa/no_pause,dialogue_block20/bvcc/train19/dlg_sys83aed__sys91caa/no_pause,0.5916647719533572,0.6235294117647059,0.4666666666666666,16,0.7863090221642101,0.6058823529411764,0.45,16,0.007851386972618071,-0.1515151515151515,-0.15555555555555553,10,0.3404755436428688,0.18787878787878787,0.1111111111111111,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys83aed__sys91caa,dlg_sys83aed__sys91caa,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys83aed__sys91caa/original,dialogue_block20/bvcc/train19/dlg_sys83aed__sys91caa/original,0.6245679731489261,0.7029411764705883,0.5333333333333333,16,0.7155961041063654,0.6970588235294117,0.5499999999999999,16,0.03513674315530239,-0.11515151515151514,-0.1111111111111111,10,0.42767079056167273,0.29696969696969694,0.19999999999999998,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys83aed__sysd81da,dlg_sys83aed__sysd81da,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys83aed__sysd81da/long_pause,dialogue_block20/bvcc/train19/dlg_sys83aed__sysd81da/long_pause,0.5748190558169757,0.3359683794466403,0.24110671936758896,23,0.8475227268903252,0.708498023715415,0.5968379446640317,23,0.566873441894224,0.5878787878787878,0.4222222222222222,10,0.8688402948992647,0.8303030303030302,0.6888888888888888,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys83aed__sysd81da,dlg_sys83aed__sysd81da,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys83aed__sysd81da/long_pause_noise,dialogue_block20/bvcc/train19/dlg_sys83aed__sysd81da/long_pause_noise,-0.5586722893363734,-0.34584980237154156,-0.2490118577075099,23,0.028149028415021538,0.2806324110671937,0.20948616600790515,23,0.2356609242818139,0.04242424242424241,0.022222222222222223,10,0.595891031086595,0.4545454545454545,0.3333333333333333,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys83aed__sysd81da,dlg_sys83aed__sysd81da,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys83aed__sysd81da/no_pause,dialogue_block20/bvcc/train19/dlg_sys83aed__sysd81da/no_pause,0.8220490580886579,0.6482213438735179,0.5098814229249012,23,0.8639495686179494,0.7164031620553359,0.5810276679841897,23,0.650408107379241,0.6727272727272726,0.5111111111111111,10,0.8611898860530205,0.8181818181818182,0.6444444444444444,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys83aed__sysd81da,dlg_sys83aed__sysd81da,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys83aed__sysd81da/original,dialogue_block20/bvcc/train19/dlg_sys83aed__sysd81da/original,0.687346584399224,0.44565217391304346,0.35177865612648224,23,0.8286173287171947,0.6926877470355731,0.549407114624506,23,0.6193130587539799,0.5878787878787878,0.4666666666666666,10,0.8516328567693325,0.8060606060606059,0.6444444444444444,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys8f532__sys78aec,dlg_sys8f532__sys78aec,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys8f532__sys78aec/long_pause,dialogue_block20/bvcc/train19/dlg_sys8f532__sys78aec/long_pause,0.919520134402671,0.8237903225806452,0.6688172043010753,31,0.86741423142366,0.6802419354838711,0.5096774193548387,31,0.7126746255280457,0.5030303030303029,0.4222222222222222,10,0.6769389426001764,0.43030303030303024,0.24444444444444444,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys8f532__sys78aec,dlg_sys8f532__sys78aec,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys8f532__sys78aec/long_pause_noise,dialogue_block20/bvcc/train19/dlg_sys8f532__sys78aec/long_pause_noise,0.9100525876921314,0.5641129032258064,0.42365591397849467,31,0.8991588128107304,0.6354838709677421,0.4709677419354839,31,0.5069901064316953,0.6,0.4222222222222222,10,0.3591868822255903,0.1515151515151515,0.022222222222222223,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys8f532__sys78aec,dlg_sys8f532__sys78aec,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys8f532__sys78aec/no_pause,dialogue_block20/bvcc/train19/dlg_sys8f532__sys78aec/no_pause,0.9450186138232368,0.742741935483871,0.5698924731182796,31,0.8723548283602882,0.7189516129032258,0.5440860215053763,31,0.7318685711546752,0.4787878787878787,0.37777777777777777,10,0.6773119873979982,0.4666666666666666,0.3333333333333333,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys8f532__sys78aec,dlg_sys8f532__sys78aec,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys8f532__sys78aec/original,dialogue_block20/bvcc/train19/dlg_sys8f532__sys78aec/original,0.9384165472783313,0.740725806451613,0.5655913978494624,31,0.8591905395061369,0.6983870967741936,0.5096774193548387,31,0.7345684387423937,0.5757575757575757,0.5111111111111111,10,0.6683263554403129,0.406060606060606,0.24444444444444444,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys8f532__sys83aed,dlg_sys8f532__sys83aed,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys8f532__sys83aed/long_pause,dialogue_block20/bvcc/train19/dlg_sys8f532__sys83aed/long_pause,0.9517159325097915,0.49802371541501983,0.3201581027667984,23,0.9765966415538863,0.8359683794466403,0.7470355731225297,23,0.8176301939375032,0.6848484848484848,0.5555555555555555,10,0.9311263098760745,0.9151515151515152,0.8222222222222221,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys8f532__sys83aed,dlg_sys8f532__sys83aed,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys8f532__sys83aed/long_pause_noise,dialogue_block20/bvcc/train19/dlg_sys8f532__sys83aed/long_pause_noise,0.8849241954665058,0.3567193675889328,0.2727272727272727,23,0.9512390669357376,0.7302371541501976,0.6047430830039525,23,0.6262557619130935,0.41818181818181815,0.28888888888888886,10,0.7807241514270733,0.6606060606060605,0.5111111111111111,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys8f532__sys83aed,dlg_sys8f532__sys83aed,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys8f532__sys83aed/no_pause,dialogue_block20/bvcc/train19/dlg_sys8f532__sys83aed/no_pause,0.9627505687477836,0.7272727272727272,0.5810276679841897,23,0.9762014524677335,0.8260869565217392,0.7233201581027668,23,0.8653399814555984,0.8424242424242423,0.7333333333333333,10,0.9366008698387835,0.9272727272727272,0.8666666666666666,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys8f532__sys83aed,dlg_sys8f532__sys83aed,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys8f532__sys83aed/original,dialogue_block20/bvcc/train19/dlg_sys8f532__sys83aed/original,0.9541505172257071,0.5622529644268774,0.42292490118577075,23,0.9735011741612196,0.8152173913043478,0.7233201581027668,23,0.838446991739096,0.7939393939393938,0.6444444444444444,10,0.9355859089003316,0.9272727272727272,0.8666666666666666,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys8f532__sys91caa,dlg_sys8f532__sys91caa,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys8f532__sys91caa/long_pause,dialogue_block20/bvcc/train19/dlg_sys8f532__sys91caa/long_pause,0.9007180004800999,0.6350877192982456,0.47368421052631576,19,0.9588086249745217,0.21403508771929824,0.21637426900584794,19,0.6779393244068999,0.5515151515151515,0.4222222222222222,10,0.7316286405682453,0.6606060606060605,0.5555555555555555,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys8f532__sys91caa,dlg_sys8f532__sys91caa,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys8f532__sys91caa/long_pause_noise,dialogue_block20/bvcc/train19/dlg_sys8f532__sys91caa/long_pause_noise,0.9362029529717346,0.28070175438596495,0.20467836257309938,19,0.9650339112786869,0.24736842105263157,0.19298245614035084,19,0.7560386850752261,0.41818181818181815,0.37777777777777777,10,0.7637950881941975,0.4787878787878787,0.37777777777777777,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys8f532__sys91caa,dlg_sys8f532__sys91caa,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys8f532__sys91caa/no_pause,dialogue_block20/bvcc/train19/dlg_sys8f532__sys91caa/no_pause,0.975801951609867,0.45438596491228067,0.38011695906432746,19,0.9672807047143895,0.2982456140350877,0.28654970760233917,19,0.6526042536865284,0.49090909090909085,0.4666666666666666,10,0.7256140244981376,0.5636363636363636,0.5111111111111111,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys8f532__sys91caa,dlg_sys8f532__sys91caa,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys8f532__sys91caa/original,dialogue_block20/bvcc/train19/dlg_sys8f532__sys91caa/original,0.967626150752617,0.356140350877193,0.28654970760233917,19,0.9683562101900774,0.30000000000000004,0.28654970760233917,19,0.6901160676170655,0.4666666666666666,0.4222222222222222,10,0.7210694137164757,0.5636363636363636,0.5111111111111111,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys8f532__sysd81da,dlg_sys8f532__sysd81da,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys8f532__sysd81da/long_pause,dialogue_block20/bvcc/train19/dlg_sys8f532__sysd81da/long_pause,0.3385944891459266,0.19556650246305415,0.10344827586206895,29,0.6638109587912624,0.3270935960591132,0.21674876847290636,29,0.26874182105701566,0.18787878787878787,0.15555555555555553,10,0.35644542174405247,0.4424242424242424,0.24444444444444444,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys8f532__sysd81da,dlg_sys8f532__sysd81da,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys8f532__sysd81da/long_pause_noise,dialogue_block20/bvcc/train19/dlg_sys8f532__sysd81da/long_pause_noise,0.4227166217533025,-0.32561576354679794,-0.27093596059113295,29,0.4837051922882557,-0.20985221674876844,-0.17733990147783246,29,-0.13198983867215386,-0.04242424242424241,-0.06666666666666667,10,-0.36433230408143846,-0.29696969696969694,-0.28888888888888886,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys8f532__sysd81da,dlg_sys8f532__sysd81da,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys8f532__sysd81da/no_pause,dialogue_block20/bvcc/train19/dlg_sys8f532__sysd81da/no_pause,0.439152005191136,0.24236453201970437,0.14285714285714282,29,0.5911735031961238,0.23349753694581274,0.14285714285714282,29,0.20752158471454712,0.06666666666666665,0.022222222222222223,10,0.22913341993796904,0.41818181818181815,0.19999999999999998,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys8f532__sysd81da,dlg_sys8f532__sysd81da,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys8f532__sysd81da/original,dialogue_block20/bvcc/train19/dlg_sys8f532__sysd81da/original,0.48966704319313353,0.24039408866995068,0.1379310344827586,29,0.5855019586068397,0.247783251231527,0.1625615763546798,29,0.3335046664806908,0.29696969696969694,0.19999999999999998,10,0.306185351766569,0.4424242424242424,0.24444444444444444,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys91caa__sysd81da,dlg_sys91caa__sysd81da,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys91caa__sysd81da/long_pause,dialogue_block20/bvcc/train19/dlg_sys91caa__sysd81da/long_pause,0.8877165634547783,0.8039215686274509,0.6209150326797386,18,0.9381352209741671,0.6181630546955624,0.47712418300653603,18,0.6853269665377124,0.43030303030303024,0.3333333333333333,10,0.7552501291025766,0.5030303030303029,0.4222222222222222,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys91caa__sysd81da,dlg_sys91caa__sysd81da,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys91caa__sysd81da/long_pause_noise,dialogue_block20/bvcc/train19/dlg_sys91caa__sysd81da/long_pause_noise,0.7212097117825865,0.1867905056759546,0.13725490196078433,18,0.8767432366664668,0.4592363261093911,0.33333333333333337,18,0.5712083698221198,0.1515151515151515,0.1111111111111111,10,0.45461868525445914,0.29696969696969694,0.19999999999999998,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys91caa__sysd81da,dlg_sys91caa__sysd81da,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys91caa__sysd81da/no_pause,dialogue_block20/bvcc/train19/dlg_sys91caa__sysd81da/no_pause,0.9594984536364468,0.8018575851393188,0.6601307189542485,18,0.9446830164037167,0.6181630546955624,0.4901960784313726,18,0.7228256906181341,0.5151515151515151,0.4222222222222222,10,0.7308324605040066,0.5515151515151515,0.4666666666666666,10
20,bvcc,19,w2v2-large + Transformer,dlg_sys91caa__sysd81da,dlg_sys91caa__sysd81da,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/dlg_sys91caa__sysd81da/original,dialogue_block20/bvcc/train19/dlg_sys91caa__sysd81da/original,0.9633316737787802,0.7936016511867906,0.6601307189542485,18,0.9442081898811095,0.6408668730650156,0.5032679738562092,18,0.6999846132469216,0.49090909090909085,0.37777777777777777,10,0.7225352218268475,0.6121212121212121,0.5555555555555555,10
20,bvcc,19,w2v2-large + Transformer,rand_dlg_sys6c11c__sys78aec,dlg_sys6c11c__sys78aec,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys78aec/long_pause,dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys78aec/long_pause,0.8627666885685432,0.8023715415019764,0.6442687747035574,23,0.9233808812925665,0.9209486166007905,0.7786561264822134,23,0.9217004154682011,0.8060606060606059,0.6888888888888888,10,0.953770402085395,0.9272727272727272,0.8666666666666666,10
20,bvcc,19,w2v2-large + Transformer,rand_dlg_sys6c11c__sys78aec,dlg_sys6c11c__sys78aec,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys78aec/long_pause_noise,dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys78aec/long_pause_noise,0.8217552080284655,0.6887351778656127,0.5177865612648221,23,0.8778922017030317,0.900197628458498,0.7549407114624506,23,0.8912719678638139,0.7454545454545454,0.6444444444444444,10,0.9368198280912694,0.9030303030303028,0.7777777777777777,10
20,bvcc,19,w2v2-large + Transformer,rand_dlg_sys6c11c__sys78aec,dlg_sys6c11c__sys78aec,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys78aec/no_pause,dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys78aec/no_pause,0.919236705120499,0.8715415019762847,0.7233201581027668,23,0.9217592136978813,0.9367588932806324,0.8023715415019763,23,0.9385067605964178,0.8545454545454544,0.7333333333333333,10,0.9430474002172049,0.8787878787878788,0.7777777777777777,10
20,bvcc,19,w2v2-large + Transformer,rand_dlg_sys6c11c__sys78aec,dlg_sys6c11c__sys78aec,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys78aec/original,dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys78aec/original,0.8900411819161108,0.825098814229249,0.6679841897233202,23,0.9323996328711617,0.892292490118577,0.7391304347826086,23,0.9442436769480365,0.9393939393939393,0.8666666666666666,10,0.9369600031104035,0.8545454545454544,0.7333333333333333,10
20,bvcc,19,w2v2-large + Transformer,rand_dlg_sys6c11c__sys83aed,dlg_sys6c11c__sys83aed,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys83aed/long_pause,dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys83aed/long_pause,0.2260739399352602,0.32470384872234864,0.17595383576944668,19,-0.5276302773559844,0.1272488055803799,0.10557230146166802,19,0.05323307358782854,0.19999999999999998,0.1111111111111111,10,0.3187939454465012,0.2727272727272727,0.19999999999999998,10
20,bvcc,19,w2v2-large + Transformer,rand_dlg_sys6c11c__sys83aed,dlg_sys6c11c__sys83aed,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys83aed/long_pause_noise,dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys83aed/long_pause_noise,0.16641614671817823,0.20798597877620711,0.10557230146166802,19,-0.2562412304258248,0.12373849370230043,0.023460511435926226,19,-0.003363588983823204,0.17575757575757575,0.15555555555555553,10,0.2206938025033658,0.35757575757575755,0.28888888888888886,10
20,bvcc,19,w2v2-large + Transformer,rand_dlg_sys6c11c__sys83aed,dlg_sys6c11c__sys83aed,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys83aed/no_pause,dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys83aed/no_pause,0.28297873084422354,0.3562966556250637,0.19941434720537293,19,-0.658666287259712,0.23431331786180296,0.19941434720537293,19,0.37921776978937405,0.2121212121212121,0.15555555555555553,10,0.3674642550440922,0.22424242424242422,0.19999999999999998,10
20,bvcc,19,w2v2-large + Transformer,rand_dlg_sys6c11c__sys83aed,dlg_sys6c11c__sys83aed,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys83aed/original,dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys83aed/original,0.16400862223753135,0.33523478435658705,0.21114460292333603,19,-0.7289170333134027,0.24133394161796184,0.23460511435926226,19,0.2487942660182438,-0.006060606060606061,-0.06666666666666667,10,0.2697411414587825,0.2121212121212121,0.15555555555555553,10
20,bvcc,19,w2v2-large + Transformer,rand_dlg_sys6c11c__sys8f532,dlg_sys6c11c__sys8f532,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys8f532/long_pause,dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys8f532/long_pause,0.9229230559034182,0.3448616600790514,0.22529644268774704,23,0.9791951337924835,0.774703557312253,0.6284584980237155,23,0.4949287521005042,0.4424242424242424,0.37777777777777777,10,0.7995150524752592,0.9393939393939393,0.8222222222222221,10
20,bvcc,19,w2v2-large + Transformer,rand_dlg_sys6c11c__sys8f532,dlg_sys6c11c__sys8f532,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys8f532/long_pause_noise,dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys8f532/long_pause_noise,0.8306389335121818,0.42885375494071143,0.2885375494071147,23,0.710727499730244,0.6571146245059288,0.46245059288537554,23,0.7454344095549548,0.7939393939393938,0.6444444444444444,10,0.7698243783747293,0.8909090909090909,0.7333333333333333,10
20,bvcc,19,w2v2-large + Transformer,rand_dlg_sys6c11c__sys8f532,dlg_sys6c11c__sys8f532,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys8f532/no_pause,dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys8f532/no_pause,0.9641319660321411,0.6907114624505929,0.541501976284585,23,0.9801867119886483,0.7796442687747036,0.6126482213438735,23,0.8154880850022731,0.8303030303030302,0.6888888888888888,10,0.7745494638690585,0.9151515151515152,0.7777777777777777,10
20,bvcc,19,w2v2-large + Transformer,rand_dlg_sys6c11c__sys8f532,dlg_sys6c11c__sys8f532,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys8f532/original,dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys8f532/original,0.9606292232239395,0.642292490118577,0.5019762845849802,23,0.978358205564144,0.7638339920948617,0.6047430830039525,23,0.8356532065754876,0.8060606060606059,0.6444444444444444,10,0.7636504834467532,0.9272727272727272,0.8222222222222221,10
20,bvcc,19,w2v2-large + Transformer,rand_dlg_sys6c11c__sys91caa,dlg_sys6c11c__sys91caa,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys91caa/long_pause,dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys91caa/long_pause,0.7837713035565421,0.6147058823529412,0.48333333333333334,16,-0.1706568998310309,0.24705882352941175,0.16666666666666669,16,0.20539552050308715,0.24848484848484845,0.15555555555555553,10,0.6291197550258891,0.6727272727272726,0.5555555555555555,10
20,bvcc,19,w2v2-large + Transformer,rand_dlg_sys6c11c__sys91caa,dlg_sys6c11c__sys91caa,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys91caa/long_pause_noise,dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys91caa/long_pause_noise,0.7253563339272909,0.09705882352941177,0.03333333333333333,16,0.4515927587512562,-0.27941176470588236,-0.2333333333333333,16,-0.018698806360379405,-0.09090909090909088,-0.1111111111111111,10,0.22456814983106965,0.16363636363636364,0.1111111111111111,10
20,bvcc,19,w2v2-large + Transformer,rand_dlg_sys6c11c__sys91caa,dlg_sys6c11c__sys91caa,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys91caa/no_pause,dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys91caa/no_pause,0.8334679117365472,0.711764705882353,0.5833333333333334,16,-0.5542803316739103,-0.07941176470588236,-0.016666666666666666,16,0.3643162587002988,0.13939393939393938,0.15555555555555553,10,0.5569031010651943,0.41818181818181815,0.3333333333333333,10
20,bvcc,19,w2v2-large + Transformer,rand_dlg_sys6c11c__sys91caa,dlg_sys6c11c__sys91caa,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys91caa/original,dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sys91caa/original,0.7493600398813643,0.6588235294117648,0.5166666666666667,16,-0.5774721707312334,0.044117647058823525,0.11666666666666665,16,0.12962110250428702,0.13939393939393938,0.15555555555555553,10,0.5415653073404603,0.4545454545454545,0.37777777777777777,10
20,bvcc,19,w2v2-large + Transformer,rand_dlg_sys6c11c__sysd81da,dlg_sys6c11c__sysd81da,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sysd81da/long_pause,dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sysd81da/long_pause,0.9713975186034477,0.9740259740259741,0.8874458874458874,22,0.9759887812005926,0.9491812535290796,0.8354978354978355,22,0.9034485126835727,0.8787878787878788,0.7333333333333333,10,0.9290310838941763,0.8787878787878788,0.7333333333333333,10
20,bvcc,19,w2v2-large + Transformer,rand_dlg_sys6c11c__sysd81da,dlg_sys6c11c__sysd81da,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sysd81da/long_pause_noise,dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sysd81da/long_pause_noise,0.9031310976211436,0.8961038961038963,0.7316017316017316,22,0.8184508423760692,0.4918125352907962,0.3852813852813853,22,0.6745934476927011,0.7696969696969697,0.6,10,0.6899746784102986,0.7575757575757575,0.6444444444444444,10
20,bvcc,19,w2v2-large + Transformer,rand_dlg_sys6c11c__sysd81da,dlg_sys6c11c__sysd81da,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sysd81da/no_pause,dialogue_block20/bvcc/train19/rand_dlg_sys6c11c__sysd81da/no_pause,0.9845786670744363,0.9582156973461323,0.8874458874458874,22,0.9662289901987273,0.9333709768492378,0.8095238095238095,22,0.8117291300505167,0.8424242424242423,0.6888888888888888,10,0.9114362180513114,0.8787878787878788,0.7333333333333333,10
