block_s,dataset,train,train_label,pair,base_pair,mode,variant,case_dir,rel_path,global_cr_PCC,global_cr_SRCC,global_cr_KTAU,global_cr_n,block_cr_PCC,block_cr_SRCC,block_cr_KTAU,block_cr_n
20,somos,26,w2v2-base + Conv,rev_dlg_061__191,dlg_061__191,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train26/rev_dlg_061__191/no_pause,dialogue_block20/somos/train26/rev_dlg_061__191/no_pause,0.546792362955408,-0.07027027027027027,0.0,36,-0.06075862642704288,0.12727272727272726,0.15555555555555553,10
20,somos,26,w2v2-base + Conv,rev_dlg_061__191,dlg_061__191,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train26/rev_dlg_061__191/original,dialogue_block20/somos/train26/rev_dlg_061__191/original,0.7543153749361908,0.26126126126126126,0.22222222222222227,36,-0.017526042351731608,0.28484848484848485,0.28888888888888886,10
20,somos,26,w2v2-base + Conv,rev_dlg_110__124,dlg_110__124,reverse,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train26/rev_dlg_110__124/long_pause,dialogue_block20/somos/train26/rev_dlg_110__124/long_pause,0.4313143558817566,0.13024453024453025,0.08253968253968255,36,0.7574356043504502,0.7575757575757575,0.5555555555555555,10
20,somos,26,w2v2-base + Conv,rev_dlg_110__124,dlg_110__124,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train26/rev_dlg_110__124/long_pause_noise,dialogue_block20/somos/train26/rev_dlg_110__124/long_pause_noise,0.8251327551533723,0.8934362934362934,0.7555555555555558,36,0.7829226516427089,0.709090909090909,0.6444444444444444,10
20,somos,26,w2v2-base + Conv,rev_dlg_110__124,dlg_110__124,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train26/rev_dlg_110__124/no_pause,dialogue_block20/somos/train26/rev_dlg_110__124/no_pause,0.8614621309588912,0.6095238095238096,0.46031746031746035,36,0.6782854615861591,0.6969696969696969,0.4666666666666666,10
20,somos,26,w2v2-base + Conv,rev_dlg_110__124,dlg_110__124,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train26/rev_dlg_110__124/original,dialogue_block20/somos/train26/rev_dlg_110__124/original,0.8854334338504617,0.6792792792792793,0.5587301587301587,36,0.23992315447146065,0.6121212121212121,0.4222222222222222,10
20,somos,26,w2v2-base + Conv,rev_dlg_110__191,dlg_110__191,reverse,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train26/rev_dlg_110__191/long_pause,dialogue_block20/somos/train26/rev_dlg_110__191/long_pause,0.8462298507553728,0.5650238818931829,0.40070921985815605,48,0.5942647172222684,0.7818181818181817,0.6,10
20,somos,26,w2v2-base + Conv,rev_dlg_110__191,dlg_110__191,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train26/rev_dlg_110__191/long_pause_noise,dialogue_block20/somos/train26/rev_dlg_110__191/long_pause_noise,0.9770388410102295,0.9212983065566653,0.7836879432624114,48,0.814910255267591,0.7575757575757575,0.6444444444444444,10
20,somos,26,w2v2-base + Conv,rev_dlg_110__191,dlg_110__191,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train26/rev_dlg_110__191/no_pause,dialogue_block20/somos/train26/rev_dlg_110__191/no_pause,0.8163952987886895,0.5753365175857577,0.4184397163120568,48,0.8180068800209725,0.8303030303030302,0.6888888888888888,10
20,somos,26,w2v2-base + Conv,rev_dlg_110__191,dlg_110__191,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train26/rev_dlg_110__191/original,dialogue_block20/somos/train26/rev_dlg_110__191/original,0.8567693565446466,0.6592488059053409,0.5,48,0.8274445723898067,0.9151515151515152,0.8222222222222221,10
20,somos,26,w2v2-base + Conv,rev_dlg_124__191,dlg_124__191,reverse,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train26/rev_dlg_124__191/long_pause,dialogue_block20/somos/train26/rev_dlg_124__191/long_pause,0.9545966048589192,0.8994261552401087,0.7652270210409744,43,0.889124608225325,0.8060606060606059,0.7333333333333333,10
20,somos,26,w2v2-base + Conv,rev_dlg_124__191,dlg_124__191,reverse,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train26/rev_dlg_124__191/long_pause_noise,dialogue_block20/somos/train26/rev_dlg_124__191/long_pause_noise,0.9895925979772611,0.9885231048021748,0.9202657807308969,43,0.9623257683276123,0.9272727272727272,0.8666666666666666,10
20,somos,26,w2v2-base + Conv,rev_dlg_124__191,dlg_124__191,reverse,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train26/rev_dlg_124__191/no_pause,dialogue_block20/somos/train26/rev_dlg_124__191/no_pause,0.9738359059443985,0.9080338266384779,0.7630121816168327,43,0.9472255320384402,0.9393939393939393,0.8222222222222221,10
20,somos,26,w2v2-base + Conv,rev_dlg_124__191,dlg_124__191,reverse,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train26/rev_dlg_124__191/original,dialogue_block20/somos/train26/rev_dlg_124__191/original,0.9783064889919711,0.8005134400483237,0.6323366555924695,43,0.9238714600548512,0.8787878787878788,0.7333333333333333,10
20,somos,27,w2v2-large + Conv,dlg_057__061,dlg_057__061,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_057__061/long_pause,dialogue_block20/somos/train27/dlg_057__061/long_pause,-0.16118717971794988,-0.38563049853372433,-0.2701612903225807,32,0.4753745515701039,0.34545454545454546,0.37777777777777777,10
20,somos,27,w2v2-large + Conv,dlg_057__061,dlg_057__061,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_057__061/long_pause_noise,dialogue_block20/somos/train27/dlg_057__061/long_pause_noise,0.659829248878318,0.7664956011730204,0.6129032258064516,32,0.8463774109519818,0.9272727272727272,0.7777777777777777,10
20,somos,27,w2v2-large + Conv,dlg_057__061,dlg_057__061,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_057__061/no_pause,dialogue_block20/somos/train27/dlg_057__061/no_pause,0.5903239120359994,0.2448680351906158,0.20967741935483875,32,0.5834758434835949,0.6121212121212121,0.4666666666666666,10
20,somos,27,w2v2-large + Conv,dlg_057__061,dlg_057__061,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_057__061/original,dialogue_block20/somos/train27/dlg_057__061/original,0.7250388921951575,0.4758064516129032,0.38709677419354843,32,0.6369219051104796,0.6484848484848483,0.5111111111111111,10
20,somos,27,w2v2-large + Conv,dlg_057__110,dlg_057__110,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_057__110/long_pause,dialogue_block20/somos/train27/dlg_057__110/long_pause,0.5433359605364831,0.6546558704453441,0.46558704453441296,39,0.22580949236376696,0.3696969696969697,0.4222222222222222,10
20,somos,27,w2v2-large + Conv,dlg_057__110,dlg_057__110,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_057__110/long_pause_noise,dialogue_block20/somos/train27/dlg_057__110/long_pause_noise,0.5127056421267935,0.5718623481781376,0.43049932523616735,39,0.5434290959130252,0.8303030303030302,0.6888888888888888,10
20,somos,27,w2v2-large + Conv,dlg_057__110,dlg_057__110,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_057__110/no_pause,dialogue_block20/somos/train27/dlg_057__110/no_pause,0.8243752439748676,0.7089068825910931,0.5330634278002699,39,0.4174799787618139,0.49090909090909085,0.4666666666666666,10
20,somos,27,w2v2-large + Conv,dlg_057__110,dlg_057__110,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_057__110/original,dialogue_block20/somos/train27/dlg_057__110/original,0.7830796394313516,0.6273279352226722,0.47368421052631576,39,0.35009974773283264,0.3696969696969697,0.4222222222222222,10
20,somos,27,w2v2-large + Conv,dlg_057__124,dlg_057__124,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_057__124/long_pause,dialogue_block20/somos/train27/dlg_057__124/long_pause,0.11214355926797916,-0.24751066856330015,-0.17717717717717718,37,0.6686505210384225,0.7818181818181817,0.6,10
20,somos,27,w2v2-large + Conv,dlg_057__124,dlg_057__124,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_057__124/long_pause_noise,dialogue_block20/somos/train27/dlg_057__124/long_pause_noise,0.4169100919085394,0.2027027027027027,0.17717717717717718,37,0.9125291562267959,0.7575757575757575,0.6,10
20,somos,27,w2v2-large + Conv,dlg_057__124,dlg_057__124,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_057__124/no_pause,dialogue_block20/somos/train27/dlg_057__124/no_pause,0.692814829639889,0.11948790896159317,0.11711711711711711,37,0.7595209979987356,0.6727272727272726,0.5555555555555555,10
20,somos,27,w2v2-large + Conv,dlg_057__124,dlg_057__124,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_057__124/original,dialogue_block20/somos/train27/dlg_057__124/original,0.7453434281345316,0.28141299193930774,0.23423423423423423,37,0.82270379029059,0.8666666666666665,0.6888888888888888,10
20,somos,27,w2v2-large + Conv,dlg_057__191,dlg_057__191,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_057__191/long_pause,dialogue_block20/somos/train27/dlg_057__191/long_pause,-0.36850171680342647,-0.21902601085811524,-0.059233449477351915,42,0.7494630271287943,0.7818181818181817,0.6,10
20,somos,27,w2v2-large + Conv,dlg_057__191,dlg_057__191,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_057__191/long_pause_noise,dialogue_block20/somos/train27/dlg_057__191/long_pause_noise,0.526306663931901,0.5600032412284256,0.4262485481997677,42,0.9009362789070945,0.8787878787878788,0.7333333333333333,10
20,somos,27,w2v2-large + Conv,dlg_057__191,dlg_057__191,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_057__191/no_pause,dialogue_block20/somos/train27/dlg_057__191/no_pause,0.22334945285734786,0.08872862815006888,0.11033681765389083,42,0.6989956911616647,0.7696969696969697,0.6444444444444444,10
20,somos,27,w2v2-large + Conv,dlg_057__191,dlg_057__191,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_057__191/original,dialogue_block20/somos/train27/dlg_057__191/original,0.2032862236159554,0.2422007941009643,0.2497096399535424,42,0.6256057221030904,0.43030303030303024,0.3333333333333333,10
20,somos,27,w2v2-large + Conv,dlg_061__110,dlg_061__110,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_061__110/long_pause,dialogue_block20/somos/train27/dlg_061__110/long_pause,-0.6947691674941103,-0.7520161290322581,-0.5440860215053763,31,0.4383841715599809,0.24848484848484845,0.24444444444444444,10
20,somos,27,w2v2-large + Conv,dlg_061__110,dlg_061__110,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_061__110/long_pause_noise,dialogue_block20/somos/train27/dlg_061__110/long_pause_noise,0.9720597257148601,0.8947580645161293,0.7419354838709677,31,0.8948454089755014,0.8181818181818182,0.6888888888888888,10
20,somos,27,w2v2-large + Conv,dlg_061__110,dlg_061__110,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_061__110/no_pause,dialogue_block20/somos/train27/dlg_061__110/no_pause,0.37893811722041737,0.2512096774193549,0.21720430107526886,31,0.6551654228746197,0.7939393939393938,0.6444444444444444,10
20,somos,27,w2v2-large + Conv,dlg_061__110,dlg_061__110,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_061__110/original,dialogue_block20/somos/train27/dlg_061__110/original,0.8069593443918078,0.6443548387096775,0.535483870967742,31,0.690797471494883,0.8545454545454544,0.7333333333333333,10
20,somos,27,w2v2-large + Conv,dlg_061__124,dlg_061__124,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_061__124/long_pause,dialogue_block20/somos/train27/dlg_061__124/long_pause,0.372270912904613,-0.10389321468298107,-0.08045977011494253,30,0.7710052910992563,0.709090909090909,0.4222222222222222,10
20,somos,27,w2v2-large + Conv,dlg_061__124,dlg_061__124,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_061__124/long_pause_noise,dialogue_block20/somos/train27/dlg_061__124/long_pause_noise,0.9360571254786924,0.8518353726362626,0.67816091954023,30,0.9223143299305541,0.8303030303030302,0.6444444444444444,10
20,somos,27,w2v2-large + Conv,dlg_061__124,dlg_061__124,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_061__124/no_pause,dialogue_block20/somos/train27/dlg_061__124/no_pause,0.8683608587539172,0.6329254727474972,0.4850574712643679,30,0.4690600908169559,0.5393939393939393,0.37777777777777777,10
20,somos,27,w2v2-large + Conv,dlg_061__124,dlg_061__124,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_061__124/original,dialogue_block20/somos/train27/dlg_061__124/original,0.9520266824110523,0.850055617352614,0.67816091954023,30,0.501338020905515,0.5151515151515151,0.3333333333333333,10
20,somos,27,w2v2-large + Conv,dlg_061__191,dlg_061__191,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_061__191/long_pause,dialogue_block20/somos/train27/dlg_061__191/long_pause,0.13608492527274066,-0.5884169884169885,-0.40634920634920635,36,0.08652182569315076,0.0303030303030303,0.022222222222222223,10
20,somos,27,w2v2-large + Conv,dlg_061__191,dlg_061__191,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_061__191/long_pause_noise,dialogue_block20/somos/train27/dlg_061__191/long_pause_noise,0.8945608851912308,0.9652509652509653,0.8571428571428572,36,0.7933039232786727,0.8909090909090909,0.7333333333333333,10
20,somos,27,w2v2-large + Conv,dlg_061__191,dlg_061__191,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_061__191/no_pause,dialogue_block20/somos/train27/dlg_061__191/no_pause,0.779301014217512,0.3763191763191764,0.2920634920634921,36,0.0602536627599814,0.406060606060606,0.37777777777777777,10
20,somos,27,w2v2-large + Conv,dlg_061__191,dlg_061__191,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_061__191/original,dialogue_block20/somos/train27/dlg_061__191/original,0.8789626580443773,0.833976833976834,0.6507936507936508,36,0.2972708952607138,0.32121212121212117,0.28888888888888886,10
20,somos,27,w2v2-large + Conv,dlg_110__124,dlg_110__124,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_110__124/long_pause,dialogue_block20/somos/train27/dlg_110__124/long_pause,0.5181979026786749,0.42651222651222653,0.33650793650793653,36,0.9025538289332492,0.9515151515151514,0.8666666666666666,10
20,somos,27,w2v2-large + Conv,dlg_110__124,dlg_110__124,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_110__124/long_pause_noise,dialogue_block20/somos/train27/dlg_110__124/long_pause_noise,0.7213461399300102,0.6733590733590734,0.4984126984126985,36,0.9455080569131554,0.8787878787878788,0.7333333333333333,10
20,somos,27,w2v2-large + Conv,dlg_110__124,dlg_110__124,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_110__124/no_pause,dialogue_block20/somos/train27/dlg_110__124/no_pause,0.3028757407271043,0.1891891891891892,0.10158730158730159,36,0.9112129005732328,0.8909090909090909,0.7333333333333333,10
20,somos,27,w2v2-large + Conv,dlg_110__124,dlg_110__124,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_110__124/original,dialogue_block20/somos/train27/dlg_110__124/original,0.3305864513162528,0.2803088803088803,0.19682539682539685,36,0.9161485491908589,0.8909090909090909,0.7777777777777777,10
20,somos,27,w2v2-large + Conv,dlg_110__191,dlg_110__191,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_110__191/long_pause,dialogue_block20/somos/train27/dlg_110__191/long_pause,0.22607495475775735,0.3211029092488059,0.20035460992907803,48,0.8210525325151774,0.6484848484848483,0.5111111111111111,10
20,somos,27,w2v2-large + Conv,dlg_110__191,dlg_110__191,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_110__191/long_pause_noise,dialogue_block20/somos/train27/dlg_110__191/long_pause_noise,0.29360998012220624,0.407837603126357,0.28900709219858156,48,0.8809240775075317,0.7575757575757575,0.5555555555555555,10
20,somos,27,w2v2-large + Conv,dlg_110__191,dlg_110__191,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_110__191/no_pause,dialogue_block20/somos/train27/dlg_110__191/no_pause,0.50460655442482,0.4837168910117238,0.349290780141844,48,0.750542119409939,0.6606060606060605,0.4666666666666666,10
20,somos,27,w2v2-large + Conv,dlg_110__191,dlg_110__191,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_110__191/original,dialogue_block20/somos/train27/dlg_110__191/original,0.5519235169804384,0.5823925314806774,0.4326241134751773,48,0.7748569169628199,0.7696969696969697,0.5555555555555555,10
20,somos,27,w2v2-large + Conv,dlg_124__191,dlg_124__191,forward,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_124__191/long_pause,dialogue_block20/somos/train27/dlg_124__191/long_pause,0.620278940266185,0.1177891875566294,0.1007751937984496,43,0.8693977889237652,0.8787878787878788,0.7333333333333333,10
20,somos,27,w2v2-large + Conv,dlg_124__191,dlg_124__191,forward,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_124__191/long_pause_noise,dialogue_block20/somos/train27/dlg_124__191/long_pause_noise,0.911123420180337,0.4921473874962247,0.36655592469545956,43,0.9139977802491892,0.7939393939393938,0.6888888888888888,10
20,somos,27,w2v2-large + Conv,dlg_124__191,dlg_124__191,forward,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_124__191/no_pause,dialogue_block20/somos/train27/dlg_124__191/no_pause,0.710891127163843,0.25158562367864695,0.18715393133997782,43,0.9286192037550302,0.9515151515151514,0.8666666666666666,10
20,somos,27,w2v2-large + Conv,dlg_124__191,dlg_124__191,forward,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/dlg_124__191/original,dialogue_block20/somos/train27/dlg_124__191/original,0.7696426438880405,0.43264874660223496,0.29346622369878184,43,0.8465961104923196,0.9030303030303028,0.7777777777777777,10
20,somos,27,w2v2-large + Conv,rand_dlg_057__061,dlg_057__061,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/rand_dlg_057__061/long_pause,dialogue_block20/somos/train27/rand_dlg_057__061/long_pause,-0.23611306544344512,-0.2225073313782991,-0.18548387096774197,32,0.7008209368524584,0.709090909090909,0.5111111111111111,10
20,somos,27,w2v2-large + Conv,rand_dlg_057__061,dlg_057__061,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/rand_dlg_057__061/long_pause_noise,dialogue_block20/somos/train27/rand_dlg_057__061/long_pause_noise,0.7666051842421784,0.4101906158357771,0.31854838709677424,32,0.4817164711482644,0.5878787878787878,0.5111111111111111,10
20,somos,27,w2v2-large + Conv,rand_dlg_057__061,dlg_057__061,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/rand_dlg_057__061/no_pause,dialogue_block20/somos/train27/rand_dlg_057__061/no_pause,0.12527790915501225,-0.008064516129032258,-0.012096774193548388,32,0.8870122208360294,0.9393939393939393,0.8222222222222221,10
20,somos,27,w2v2-large + Conv,rand_dlg_057__061,dlg_057__061,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/rand_dlg_057__061/original,dialogue_block20/somos/train27/rand_dlg_057__061/original,0.45970288192697595,0.438782991202346,0.32258064516129037,32,0.9402426213924022,0.8909090909090909,0.7777777777777777,10
20,somos,27,w2v2-large + Conv,rand_dlg_057__110,dlg_057__110,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/rand_dlg_057__110/long_pause,dialogue_block20/somos/train27/rand_dlg_057__110/long_pause,-0.1490413964654643,-0.07348178137651823,-0.03643724696356276,39,0.8366297895261423,0.8424242424242423,0.7333333333333333,10
20,somos,27,w2v2-large + Conv,rand_dlg_057__110,dlg_057__110,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/rand_dlg_057__110/long_pause_noise,dialogue_block20/somos/train27/rand_dlg_057__110/long_pause_noise,0.6747256536976919,0.8315789473684211,0.6626180836707153,39,0.9510112003594102,0.9272727272727272,0.8222222222222221,10
20,somos,27,w2v2-large + Conv,rand_dlg_057__110,dlg_057__110,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/rand_dlg_057__110/no_pause,dialogue_block20/somos/train27/rand_dlg_057__110/no_pause,-0.1527419400986944,0.14149797570850203,0.10121457489878544,39,0.744979347674776,0.6848484848484848,0.5555555555555555,10
20,somos,27,w2v2-large + Conv,rand_dlg_057__110,dlg_057__110,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/rand_dlg_057__110/original,dialogue_block20/somos/train27/rand_dlg_057__110/original,0.05676257524337975,0.3364372469635628,0.2550607287449393,39,0.7979085517369582,0.7212121212121211,0.5555555555555555,10
20,somos,27,w2v2-large + Conv,rand_dlg_057__124,dlg_057__124,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/rand_dlg_057__124/long_pause,dialogue_block20/somos/train27/rand_dlg_057__124/long_pause,0.9616744156667035,0.7121858700806069,0.5345345345345346,37,0.7131931270977582,0.4787878787878787,0.37777777777777777,10
20,somos,27,w2v2-large + Conv,rand_dlg_057__124,dlg_057__124,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/rand_dlg_057__124/long_pause_noise,dialogue_block20/somos/train27/rand_dlg_057__124/long_pause_noise,0.9857497005322485,0.7420578473210051,0.5975975975975976,37,0.9751323766894827,0.9636363636363635,0.8666666666666666,10
20,somos,27,w2v2-large + Conv,rand_dlg_057__124,dlg_057__124,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/rand_dlg_057__124/no_pause,dialogue_block20/somos/train27/rand_dlg_057__124/no_pause,0.9632833895910645,0.7389758179231862,0.5645645645645646,37,0.5886131005015532,0.309090909090909,0.19999999999999998,10
20,somos,27,w2v2-large + Conv,rand_dlg_057__124,dlg_057__124,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/rand_dlg_057__124/original,dialogue_block20/somos/train27/rand_dlg_057__124/original,0.9552739291814925,0.7705073494547179,0.5915915915915916,37,0.44165692575208126,0.4787878787878787,0.28888888888888886,10
20,somos,27,w2v2-large + Conv,rand_dlg_057__191,dlg_057__191,random,long_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/rand_dlg_057__191/long_pause,dialogue_block20/somos/train27/rand_dlg_057__191/long_pause,0.8146490772017716,0.5528725386921644,0.4146341463414634,42,-0.08274113858296367,0.17575757575757575,0.15555555555555553,10
20,somos,27,w2v2-large + Conv,rand_dlg_057__191,dlg_057__191,random,long_pause_noise,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/rand_dlg_057__191/long_pause_noise,dialogue_block20/somos/train27/rand_dlg_057__191/long_pause_noise,0.924209218760192,0.8282148934446155,0.6724738675958188,42,0.30954895570480256,0.406060606060606,0.3333333333333333,10
20,somos,27,w2v2-large + Conv,rand_dlg_057__191,dlg_057__191,random,no_pause,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/rand_dlg_057__191/no_pause,dialogue_block20/somos/train27/rand_dlg_057__191/no_pause,0.9546285823310917,0.7834859411717041,0.6213704994192799,42,0.015496925596626854,0.309090909090909,0.19999999999999998,10
20,somos,27,w2v2-large + Conv,rand_dlg_057__191,dlg_057__191,random,original,/Users/igorzagubien/BA/workstation/test/local_sqa/local_sqa/results_block_dialogue/dialogue_block20/somos/train27/rand_dlg_057__191/original,dialogue_block20/somos/train27/rand_dlg_057__191/original,0.9755383164727348,0.8094157685762904,0.6376306620209059,42,0.04875513201376919,0.2727272727272727,0.28888888888888886,10
